# time (s), motion, state, mx, my, mz, distF (cm), distL (cm), distR (cm), x(cm), y(cm), yaw
75.05,1.00,3.00,-28.60,-11.20,6.70,4.70,19.30,9.80,36.70,64.60,49.33
75.11,1.00,3.00,-28.60,-11.20,6.70,4.60,18.20,9.70,36.90,64.30,36.97
75.17,1.00,3.00,-32.90,-10.00,11.10,5.00,16.90,10.00,36.90,63.80,-28.35
75.24,1.00,3.00,-34.10,-10.00,11.40,4.20,18.00,10.50,37.00,63.90,-22.59
75.30,1.00,3.00,-32.00,-7.20,11.20,4.60,18.40,10.00,37.00,64.70,44.88
75.36,1.00,3.00,-30.50,-9.10,10.20,4.60,19.00,10.70,37.10,64.60,44.51
75.44,1.00,3.00,-31.80,-10.50,11.40,4.70,17.70,10.30,37.00,64.70,45.34
75.44,1.00,3.00,-31.70,-10.60,8.70,4.60,15.40,9.90,37.40,64.00,-31.13
75.52,1.00,3.00,-31.70,-10.60,8.70,5.20,14.90,9.20,37.20,64.90,51.03
75.58,1.00,3.00,-32.90,-10.50,9.60,4.70,16.90,9.50,37.30,64.60,45.21
75.64,1.00,3.00,-31.80,-12.70,8.80,4.70,17.70,9.40,37.20,64.70,48.63
75.71,1.00,3.00,-31.80,-12.70,8.80,4.80,20.40,9.80,37.20,64.60,47.28
75.77,1.00,3.00,-32.40,-13.00,8.70,4.70,18.00,10.30,-74.90,170.70,-5.53
75.83,1.00,3.00,-32.00,-11.40,7.60,5.10,18.10,9.50,-74.90,170.70,-6.02
75.89,1.00,3.00,-32.30,-12.40,9.30,5.10,18.80,10.00,-74.80,170.60,-2.52
75.96,1.00,3.00,-35.40,-11.10,10.20,5.00,17.20,10.00,-74.80,170.70,-4.84
76.02,1.00,3.00,-33.20,-11.40,10.20,5.50,17.40,10.10,-74.90,170.70,-5.00
76.15,1.00,3.00,-33.60,-11.70,11.80,5.40,16.70,9.70,38.20,64.80,48.60
76.27,1.00,3.00,-36.80,-11.10,14.80,6.60,16.00,9.90,38.00,64.70,48.66
76.34,1.00,3.00,-35.70,-9.10,14.80,8.00,17.50,10.20,38.10,64.60,42.36
76.40,1.00,3.00,-37.50,-8.70,16.70,9.70,15.60,10.50,38.20,64.70,40.48
76.46,1.00,3.00,-39.20,-9.30,15.10,120.00,17.30,10.30,38.30,64.70,40.31
76.52,1.00,3.00,-38.70,-7.60,18.50,120.00,16.70,10.90,38.50,64.70,37.47
76.59,1.00,3.00,-38.70,-7.60,18.50,120.00,16.20,10.60,39.30,64.40,33.59
76.65,1.00,3.00,-38.30,-6.90,17.50,120.00,16.70,11.30,38.70,64.60,39.70
76.71,1.00,3.00,-41.00,-1.50,20.60,120.00,16.60,11.10,38.60,64.70,38.79
76.78,1.00,5.00,-41.00,-1.50,20.60,26.00,15.30,11.90,38.70,64.80,40.78
76.84,1.00,3.00,-41.00,-3.00,21.10,120.00,15.70,11.20,38.70,64.70,41.12
76.90,1.00,3.00,-40.20,-3.00,21.40,120.00,17.00,11.40,38.60,64.60,41.85
76.96,1.00,3.00,-40.20,-3.00,21.40,120.00,17.20,11.10,38.60,64.70,45.32
77.03,1.00,3.00,-41.00,-2.50,18.80,120.00,16.50,11.80,38.80,64.60,41.11
77.09,1.00,3.00,-41.30,-4.50,20.30,120.00,16.40,11.20,38.80,64.70,38.92
77.15,1.00,3.00,-41.30,-2.50,22.90,120.00,15.60,11.40,38.70,64.70,36.82
77.22,1.00,3.00,-41.40,-3.10,22.00,120.00,13.90,11.80,38.80,64.70,34.06
77.28,1.00,3.00,-42.00,-1.50,22.60,0.00,13.40,12.60,26.70,67.90,28.42
77.34,1.00,3.00,-41.90,-1.20,23.00,120.00,14.80,10.90,30.10,67.10,33.44
77.40,1.00,3.00,-41.90,-1.20,23.00,120.00,14.90,11.60,38.90,64.60,32.84
77.47,1.00,3.00,-42.60,-2.10,21.70,120.00,19.70,12.50,38.80,64.70,35.18
77.53,1.00,5.00,-40.70,1.20,23.00,15.90,18.20,11.80,38.90,64.70,32.84
77.59,1.00,3.00,-42.80,1.50,22.60,120.00,18.50,13.70,38.90,64.60,31.53
77.65,1.00,3.00,-42.80,1.50,22.60,120.00,19.60,13.70,38.90,64.70,23.82
77.71,1.00,3.00,-41.00,-1.00,22.90,120.00,21.10,13.40,38.90,64.70,23.82
77.78,1.00,3.00,-42.60,-2.40,23.00,120.00,21.60,12.00,-74.80,170.70,-4.30
77.96,1.00,5.00,-44.30,-1.00,21.10,120.00,20.20,12.50,-74.80,170.70,-5.43
78.03,1.00,5.00,-45.90,0.10,20.90,120.00,19.80,13.50,-74.90,170.70,-5.92
78.09,1.00,5.00,-46.20,2.40,22.70,120.00,19.10,13.20,-74.80,170.70,-5.10
78.15,1.00,5.00,-45.10,-0.90,24.50,120.00,18.70,14.00,-74.80,170.70,-5.04
78.22,1.00,5.00,-45.10,-0.90,24.50,120.00,17.10,14.50,-74.80,170.70,-4.91
78.28,1.00,3.00,-48.30,1.50,24.40,120.00,17.00,12.80,-74.80,170.70,-4.91
78.34,1.00,5.00,-48.30,1.50,24.40,20.20,16.60,12.00,39.50,64.80,45.78
78.40,1.00,5.00,-46.60,0.90,23.80,10.70,16.30,13.90,39.50,64.90,44.62
78.46,1.00,3.00,-47.70,0.40,23.00,120.00,16.10,13.90,39.50,65.00,37.61
78.53,1.00,5.00,-49.00,1.80,23.60,120.00,15.00,13.20,-74.90,170.70,-5.46
78.59,1.00,5.00,-47.80,2.20,26.90,120.00,14.90,13.90,-74.90,170.70,-5.81
78.65,1.00,5.00,-49.60,2.80,26.30,120.00,12.10,12.80,-74.90,170.70,-9.15
78.75,1.00,5.00,-51.30,6.40,27.70,120.00,10.10,15.70,39.20,64.70,14.57
78.83,1.00,5.00,-51.60,7.90,27.20,39.40,10.30,8.40,-74.80,170.70,-5.20
78.89,1.00,3.00,-51.60,7.90,27.20,120.00,9.90,120.00,-74.80,170.70,-4.96
78.95,1.00,5.00,-51.00,8.20,28.90,120.00,10.20,120.00,39.10,65.40,4.86
79.01,1.00,5.00,-51.30,8.40,27.70,120.00,10.20,11.40,39.40,65.40,-7.53
79.07,1.00,5.00,-51.30,8.40,27.70,120.00,9.40,18.10,39.70,65.30,6.70
79.14,1.00,3.00,-51.30,8.40,27.70,120.00,9.30,5.00,-74.90,170.70,-5.13
79.20,1.00,5.00,-50.50,6.90,26.90,120.00,10.60,17.50,-74.90,170.70,-4.75
79.26,1.00,3.00,-50.80,9.90,26.50,9.80,11.10,120.00,-74.90,170.70,-5.03
79.32,1.00,5.00,-51.70,10.50,27.50,120.00,9.00,0.00,-74.90,170.70,-5.46
79.39,1.00,3.00,-51.70,10.50,27.50,0.00,9.20,120.00,-74.90,170.70,-5.10
79.45,1.00,3.00,-51.70,11.20,30.00,120.00,9.10,120.00,-74.80,170.70,-4.63
79.51,1.00,3.00,-51.70,11.20,30.00,120.00,8.70,120.00,-74.80,170.70,-4.93
79.61,1.00,3.00,-54.60,13.00,29.20,120.00,9.00,120.00,-74.80,170.70,-4.93
79.72,1.00,5.00,-56.10,12.30,29.20,120.00,9.40,10.30,-74.90,170.70,-5.63
79.78,1.00,5.00,-56.80,15.70,28.00,120.00,9.20,120.00,-74.80,170.70,-3.69
79.84,1.00,3.00,-56.80,15.70,28.00,120.00,8.90,120.00,-74.80,170.70,-5.02
79.90,1.00,5.00,-55.60,11.10,28.40,120.00,9.70,51.60,-74.80,170.70,-3.62
80.01,1.00,5.00,-55.60,11.10,28.40,120.00,10.10,120.00,-74.80,170.70,-3.62
80.01,1.00,5.00,-56.20,12.40,27.50,120.00,10.80,120.00,-74.90,170.70,-5.11
80.15,1.00,5.00,-59.50,13.50,27.10,120.00,10.10,120.00,-74.80,170.70,-5.27
80.22,1.00,5.00,-57.00,12.40,28.90,120.00,10.60,120.00,-74.80,170.60,-6.12
80.28,1.00,5.00,-58.30,13.30,28.40,120.00,10.10,120.00,-74.90,170.70,-4.88
80.34,1.00,5.00,-58.60,15.20,27.20,120.00,10.10,120.00,-74.80,170.70,-6.70
80.42,1.00,5.00,-60.10,16.40,27.20,120.00,11.10,120.00,-74.80,170.70,-6.70
80.64,1.00,5.00,-61.90,21.40,27.20,120.00,10.90,120.00,-74.90,170.70,-5.15
80.70,1.00,5.00,-62.50,21.50,26.30,120.00,11.70,120.00,-74.90,170.70,-5.09
80.76,1.00,5.00,-62.50,18.80,26.30,32.50,14.80,120.00,-74.80,170.70,-4.95
80.82,1.00,5.00,-62.50,18.80,26.30,120.00,14.40,120.00,-74.90,170.70,-5.38
80.89,0.00,5.00,-65.00,17.80,26.00,120.00,15.40,120.00,-74.80,170.60,-6.69
80.95,0.00,5.00,-64.30,19.30,24.80,119.70,19.00,120.00,-74.80,170.60,-10.01
81.06,1.00,5.00,-63.20,15.40,26.00,0.60,21.30,120.00,-74.80,170.60,-10.01
81.14,1.00,5.00,-64.30,11.70,23.80,120.00,22.20,120.00,-74.80,170.70,-4.79
81.20,1.00,5.00,-64.70,10.00,24.50,120.00,25.10,32.50,41.00,65.80,-24.62
81.26,1.00,5.00,-62.00,9.00,24.50,120.00,25.40,34.00,41.00,65.70,-3.36
81.32,1.00,5.00,-56.20,11.70,26.30,120.00,24.00,41.90,-74.90,170.70,-4.88
81.39,1.00,5.00,-55.60,11.40,25.40,120.00,24.00,46.50,605.10,-444.60,-42.77
81.39,1.00,5.00,-55.90,13.50,26.00,120.00,23.70,47.30,41.00,66.20,-95.46
81.53,1.00,5.00,-55.90,13.50,26.00,0.00,23.80,120.00,-74.90,170.70,-4.30
81.59,1.00,5.00,-56.80,14.80,25.10,120.00,23.90,120.00,41.30,65.80,-27.75
81.65,1.00,5.00,-56.80,14.80,25.10,120.00,23.70,120.00,41.20,65.80,-20.13
81.72,1.00,5.00,-57.00,16.10,24.20,120.00,22.90,120.00,41.20,65.70,-12.27
81.78,1.00,5.00,-57.00,16.10,24.20,120.00,23.20,120.00,41.10,65.70,-12.23
81.84,1.00,5.00,-54.70,15.10,27.50,120.00,23.70,53.10,41.10,65.70,-11.85
81.90,0.00,5.00,-53.40,13.00,25.40,120.00,23.20,120.00,41.00,65.70,-6.72
81.96,1.00,5.00,-52.30,11.80,25.10,58.30,22.90,35.70,41.10,65.80,-14.21
82.03,1.00,5.00,-52.20,13.90,25.30,120.00,23.50,36.20,41.50,65.90,-49.99
82.09,1.00,5.00,-52.20,13.90,25.30,120.00,22.80,120.00,41.50,65.80,-44.29
82.15,1.00,5.00,-49.00,14.10,26.20,37.70,24.30,59.60,-74.80,170.70,-5.24
82.21,1.00,5.00,-49.00,14.10,26.20,120.00,24.80,120.00,-74.90,170.70,-5.81
82.28,1.00,5.00,-54.70,17.30,26.30,120.00,24.10,120.00,-74.80,170.70,-5.02
82.34,1.00,5.00,-55.90,15.10,24.80,120.00,24.20,37.20,-74.90,170.70,-4.75
82.40,1.00,5.00,-57.30,13.20,26.30,120.00,23.60,120.00,-74.80,170.70,-4.92
82.46,1.00,5.00,-56.40,13.00,26.30,0.00,24.50,41.40,-74.80,170.70,-4.49
82.53,1.00,5.00,-53.10,14.80,25.40,120.00,25.20,42.50,-74.80,170.70,-5.66
82.61,1.00,5.00,-50.20,13.20,24.50,120.00,25.70,31.10,41.10,65.70,-15.78
82.67,1.00,5.00,-50.80,12.30,25.90,120.00,27.60,36.90,41.10,65.70,-12.19
82.73,1.00,5.00,-49.20,12.70,25.30,120.00,26.80,37.50,41.00,65.70,-14.08
82.79,1.00,5.00,-50.80,13.30,25.10,120.00,23.80,39.90,40.90,65.80,2.10
82.86,1.00,5.00,-53.20,13.50,26.80,115.60,23.40,41.90,31.30,68.40,-48.11
82.92,1.00,5.00,-53.10,13.30,26.20,120.00,25.40,30.50,40.80,65.80,-39.46
82.98,1.00,5.00,-54.00,12.40,26.80,120.00,23.20,40.30,40.40,65.80,-2.46
83.04,1.00,5.00,-54.00,15.80,25.30,120.00,23.50,37.30,40.00,65.90,36.44
83.10,1.00,5.00,-54.00,15.80,25.30,120.00,23.40,120.00,40.30,65.90,4.60
83.18,1.00,5.00,-54.00,14.40,26.80,120.00,23.00,38.20,40.20,66.00,86.44
83.18,1.00,5.00,-58.00,8.50,26.30,120.00,25.50,40.50,40.30,66.10,102.60
83.40,1.00,5.00,-58.50,8.50,24.80,120.00,25.60,33.20,40.30,66.10,102.60
83.40,1.00,5.00,-59.70,10.60,25.40,120.00,25.50,37.20,-74.90,170.70,-4.79
83.54,1.00,5.00,-64.00,10.00,24.80,120.00,24.90,120.00,-74.80,170.70,-4.84
83.60,1.00,5.00,-62.80,10.50,24.80,120.00,25.40,38.20,-74.90,170.70,-6.16
83.67,1.00,5.00,-64.70,12.00,25.30,120.00,25.00,39.00,-74.80,170.70,-3.86
83.73,1.00,5.00,-63.80,9.90,24.40,120.00,24.60,33.50,-74.90,170.70,-5.72
83.79,1.00,5.00,-62.60,10.60,26.50,120.00,24.70,33.40,-74.90,170.70,-5.24
83.85,1.00,5.00,-61.90,12.30,24.70,120.00,24.90,120.00,-74.90,170.70,-5.59
83.92,1.00,5.00,-62.30,13.80,26.20,120.00,23.60,44.50,-74.90,170.70,-6.20
83.98,1.00,5.00,-63.50,11.20,23.50,120.00,24.90,120.00,-74.90,170.70,-5.56
84.04,1.00,5.00,-62.00,7.00,24.20,120.00,26.00,120.00,-74.90,170.70,-5.18
84.10,1.00,5.00,-61.90,3.70,23.60,120.00,26.10,18.80,-74.90,170.70,-5.61
84.17,1.00,5.00,-61.90,3.70,23.60,120.00,24.50,120.00,-74.90,170.70,-6.07
84.23,1.00,5.00,-62.30,11.40,23.90,120.00,23.40,26.00,-74.90,170.70,-8.11
84.37,1.00,5.00,-62.30,11.40,23.90,120.00,21.20,32.70,-74.80,170.70,-4.29
84.45,1.00,5.00,-64.60,12.30,24.70,120.00,20.40,120.00,-74.90,170.70,-6.50
84.45,1.00,5.00,-64.60,12.30,24.70,120.00,19.80,32.50,-74.90,170.70,-7.23
84.60,1.00,5.00,-65.50,9.00,24.50,120.00,14.10,120.00,-74.90,170.70,-7.23
84.82,1.00,5.00,-64.30,16.10,26.00,120.00,9.90,120.00,-74.90,170.70,-4.48
84.88,1.00,5.00,-63.20,15.80,27.10,120.00,9.40,120.00,-74.80,170.70,-9.14
84.98,1.00,5.00,-63.20,17.30,26.30,120.00,8.70,120.00,-74.80,170.70,-9.14
84.98,1.00,5.00,-64.10,17.50,25.90,120.00,8.10,120.00,-74.90,170.70,-5.19
85.18,1.00,5.00,-64.10,17.50,25.90,120.00,8.00,120.00,-74.80,170.70,-4.91
85.24,1.00,5.00,-64.30,18.50,26.00,120.00,7.50,120.00,-74.80,170.70,-5.75
85.32,1.00,5.00,-64.90,20.60,26.20,120.00,6.90,120.00,-74.90,170.70,-5.07
85.39,1.00,5.00,-63.80,19.40,24.40,120.00,6.10,120.00,-74.80,170.70,-2.84
85.45,1.00,5.00,-62.00,22.30,26.30,120.00,6.00,120.00,-74.80,170.70,-3.97
85.53,1.00,5.00,-61.90,19.10,26.20,120.00,6.80,120.00,-74.90,170.70,-4.94
85.59,1.00,3.00,-63.10,18.70,26.50,48.50,7.50,120.00,-74.80,170.70,-3.57
85.65,1.00,5.00,-63.10,18.70,26.50,120.00,8.80,120.00,-74.90,170.70,-4.96
85.71,1.00,5.00,-63.40,16.70,26.20,120.00,8.90,120.00,-74.90,170.70,-5.11
85.71,1.00,5.00,-63.40,18.40,25.40,23.00,9.30,120.00,-74.90,170.70,-5.15
85.79,0.00,5.00,-65.50,15.10,25.60,120.00,9.20,120.00,-74.80,170.70,-5.09
85.85,1.00,5.00,-63.40,14.50,25.10,120.00,10.20,120.00,-74.90,170.70,-5.69
85.92,1.00,5.00,-63.80,13.80,25.40,120.00,10.60,120.00,-74.80,170.70,-2.67
85.98,1.00,5.00,-64.00,14.70,27.10,120.00,9.70,120.00,-74.80,170.70,-5.31
86.06,1.00,5.00,-63.80,16.00,26.50,120.00,10.60,120.00,-74.90,170.70,-4.79
86.12,1.00,5.00,-64.60,16.70,25.40,120.00,10.70,120.00,-74.90,170.70,-4.66
86.18,1.00,5.00,-64.10,16.70,25.40,120.00,10.80,120.00,-74.90,170.70,-6.05
86.26,1.00,5.00,-65.00,13.50,25.60,120.00,13.20,120.00,-74.90,170.70,-5.48
86.32,1.00,5.00,-65.00,13.50,25.60,120.00,14.10,120.00,-74.90,170.70,-5.51
86.39,1.00,5.00,-64.90,14.10,24.40,120.00,16.60,120.00,-74.90,170.70,-6.34
86.45,0.00,5.00,-64.90,14.10,24.40,120.00,17.80,120.00,-74.90,170.70,-8.53
86.52,0.00,5.00,-64.90,14.10,24.40,120.00,20.30,120.00,-74.90,170.70,-8.53
86.52,0.00,5.00,-62.80,13.90,24.80,120.00,23.80,120.00,-74.90,170.70,-8.53
86.52,1.00,5.00,-61.60,11.80,25.10,120.00,25.20,38.10,-74.90,170.70,-8.53
87.07,1.00,5.00,-62.50,13.20,25.30,120.00,25.80,36.00,-74.80,170.70,-4.30
87.18,1.00,5.00,-61.40,11.70,25.30,120.00,26.50,33.00,-74.90,170.70,-3.25
87.24,1.00,5.00,-56.80,13.30,25.10,120.00,26.20,37.10,-74.90,170.70,-3.25
87.24,1.00,5.00,-59.40,11.10,25.10,120.00,27.00,42.10,-74.90,170.70,-3.25
87.66,1.00,5.00,-57.10,14.80,25.40,120.00,26.20,43.40,-74.90,170.70,-3.25
87.66,1.00,5.00,-55.60,14.80,24.70,120.00,26.50,41.40,-74.80,170.70,-4.24
87.99,1.00,5.00,-57.90,11.80,25.40,120.00,28.70,33.70,-74.90,170.70,-4.10
88.06,1.00,5.00,-57.90,12.30,25.10,120.00,26.60,29.50,-74.90,170.60,-2.03
88.15,1.00,5.00,-56.10,13.30,25.90,120.00,28.50,35.80,39.70,64.60,12.73
88.23,1.00,5.00,-54.60,13.00,23.60,120.00,28.40,42.90,77.00,30.10,-29.86
88.31,1.00,5.00,-50.80,15.20,24.70,120.00,26.00,41.30,77.00,30.10,-29.86
88.42,1.00,5.00,-49.60,15.40,25.60,120.00,25.90,120.00,-74.90,170.70,-5.19
88.48,1.00,5.00,-53.40,15.70,25.40,120.00,28.20,38.00,-74.90,170.70,-3.73
88.54,1.00,5.00,-52.80,15.70,24.70,120.00,29.40,37.40,-74.80,170.70,-5.68
88.60,1.00,5.00,-52.80,15.70,24.70,120.00,34.30,36.30,-74.80,170.70,-5.64
88.60,1.00,5.00,-51.60,11.80,26.90,120.00,29.30,33.80,-74.90,170.70,-7.63
88.68,1.00,5.00,-51.60,11.80,26.90,120.00,29.50,33.10,-74.90,170.60,-13.46
88.82,1.00,5.00,-51.40,12.40,27.80,120.00,28.60,34.50,-74.90,170.60,-13.46
88.93,1.00,5.00,-52.00,13.30,25.90,120.00,26.40,38.20,37.60,65.70,-62.58
89.00,1.00,5.00,-52.80,13.00,26.90,120.00,28.00,34.40,37.30,65.70,-60.50
89.06,1.00,5.00,-55.50,10.50,23.80,120.00,27.50,41.40,36.70,65.80,34.78
89.12,1.00,5.00,-56.10,17.90,25.90,120.00,27.00,41.20,36.10,66.00,52.33
89.22,1.00,5.00,-58.00,9.70,26.30,120.00,28.50,36.80,-74.80,170.70,-4.35
89.44,1.00,5.00,-57.70,12.00,26.00,120.00,27.50,42.40,-74.80,170.70,-4.35
89.50,1.00,5.00,-59.10,11.80,24.70,120.00,27.30,32.80,-74.90,170.70,-5.41
89.57,1.00,5.00,-59.50,13.20,26.00,120.00,28.30,30.00,-74.80,170.70,-7.45
89.63,1.00,5.00,-61.00,9.30,27.50,18.50,28.00,29.30,-74.80,170.70,-5.04
89.69,1.00,5.00,-58.50,11.20,24.50,120.00,28.20,27.80,-74.90,170.70,-5.04
89.76,1.00,5.00,-58.60,13.30,26.20,120.00,27.50,30.10,-74.90,170.70,-5.51
89.82,1.00,5.00,-56.50,13.50,25.60,120.00,28.00,39.20,-74.90,170.70,-5.66
89.88,1.00,5.00,-56.50,13.50,25.60,120.00,27.40,44.30,-74.90,170.70,-5.77
89.94,1.00,5.00,-52.80,11.40,25.10,120.00,27.10,42.70,36.70,65.70,-36.49
90.01,1.00,5.00,-51.30,13.00,24.70,120.00,28.00,40.70,36.80,65.70,-60.49
90.08,1.00,5.00,-50.20,12.40,24.80,120.00,28.00,38.80,-76.70,172.40,-4.65
90.13,1.00,5.00,-49.20,12.40,25.30,120.00,29.40,37.40,-74.90,170.70,-5.28
90.21,1.00,5.00,-52.80,14.80,25.10,120.00,30.20,35.80,-74.90,170.70,-4.95
90.27,1.00,5.00,-53.70,13.20,26.30,120.00,29.80,37.90,-74.90,170.70,-5.26
90.34,1.00,5.00,-50.50,13.80,23.90,120.00,28.70,42.10,36.80,65.40,-31.98
90.40,1.00,5.00,-50.50,13.80,23.90,120.00,28.80,41.50,37.00,65.50,-43.77
90.46,1.00,5.00,-47.80,13.30,26.20,120.00,28.90,43.00,36.90,65.50,-39.70
90.52,1.00,5.00,-46.80,14.80,23.90,120.00,31.40,41.90,36.40,65.60,19.11
90.59,1.00,5.00,-48.60,17.50,26.50,120.00,120.00,28.80,36.30,65.60,86.93
90.65,1.00,5.00,-50.80,16.00,25.10,120.00,120.00,23.90,35.90,65.60,106.10
90.71,1.00,5.00,-50.80,16.00,25.10,120.00,120.00,25.40,35.50,65.60,117.31
90.77,1.00,5.00,-50.70,13.20,24.80,120.00,120.00,26.60,35.80,65.70,130.47
90.84,1.00,5.00,-49.90,14.70,26.80,120.00,120.00,31.70,35.50,65.70,127.00
90.90,1.00,5.00,-49.90,14.70,26.80,120.00,120.00,26.30,35.20,65.80,126.86
91.01,1.00,5.00,-49.60,13.20,24.50,120.00,41.30,27.20,35.20,65.80,126.86
91.01,1.00,5.00,-54.40,11.20,26.30,120.00,36.50,27.70,-74.80,170.70,-4.35
91.26,1.00,5.00,-55.20,13.90,26.00,120.00,120.00,32.50,-74.90,170.70,-4.98
91.32,1.00,5.00,-53.10,13.00,26.20,120.00,120.00,27.30,-74.80,170.60,-3.52
91.41,1.00,5.00,-55.60,11.80,26.90,120.00,64.00,30.10,-74.80,170.70,-4.14
91.61,1.00,5.00,-56.40,14.50,25.10,120.00,120.00,26.80,-74.80,170.70,-3.99
91.69,1.00,5.00,-58.30,16.70,25.90,120.00,120.00,24.70,-74.80,170.70,-3.99
91.69,1.00,5.00,-49.20,13.50,24.20,120.00,120.00,32.70,-74.80,170.70,-4.76
91.95,1.00,5.00,-49.90,12.40,24.50,120.00,120.00,31.30,-74.90,170.60,-4.80
92.02,1.00,5.00,-54.00,18.80,24.80,120.00,120.00,31.60,-74.80,170.70,-5.05
92.09,1.00,5.00,-55.90,20.00,25.30,120.00,28.80,26.60,-74.80,170.70,-4.64
92.21,1.00,5.00,-54.70,15.40,25.60,120.00,78.50,24.40,-74.80,170.70,-4.36
92.27,1.00,5.00,-52.80,17.90,23.90,120.00,120.00,26.50,-74.80,170.70,-5.45
92.34,1.00,5.00,-55.50,20.00,24.80,120.00,120.00,25.60,-74.80,170.70,-5.16
92.40,1.00,5.00,-53.40,17.20,26.20,120.00,120.00,18.50,-74.80,170.70,-3.56
92.47,1.00,5.00,-53.40,17.20,26.20,120.00,120.00,19.50,-74.90,170.70,-5.38
92.53,1.00,5.00,-53.20,15.40,26.80,120.00,120.00,18.90,-74.80,170.60,-2.94
92.59,1.00,5.00,-53.20,15.40,26.80,120.00,120.00,20.00,-74.80,170.60,-2.94
92.59,1.00,5.00,-52.50,16.60,25.30,120.00,120.00,20.80,-74.80,170.60,-2.94
92.59,1.00,5.00,-48.90,16.10,24.80,120.00,120.00,29.20,-74.80,170.60,-2.94
93.01,1.00,5.00,-47.40,15.10,25.30,120.00,120.00,27.30,-74.80,170.60,-2.94
93.17,1.00,5.00,-47.80,15.70,25.10,120.00,120.00,23.20,-74.80,170.70,-4.56
93.23,1.00,5.00,-42.30,15.70,23.30,120.00,120.00,29.80,-74.80,170.70,-4.56
93.23,1.00,5.00,-41.10,15.80,22.70,120.00,120.00,28.90,-74.90,170.70,-5.17
93.48,1.00,5.00,-41.10,15.80,22.70,120.00,120.00,28.00,-74.80,170.70,-4.75
93.55,1.00,5.00,-39.60,18.50,22.00,120.00,120.00,28.90,-74.80,170.70,-5.97
93.61,1.00,5.00,-38.70,18.40,19.60,120.00,120.00,28.80,-74.90,170.70,-8.46
93.73,1.00,5.00,-38.00,20.60,20.00,120.00,120.00,30.70,-74.90,170.70,-8.46
93.73,1.00,5.00,-40.20,19.90,21.10,120.00,120.00,38.40,33.90,66.10,-34.46
93.88,1.00,5.00,-37.10,22.30,19.40,120.00,120.00,120.00,33.80,66.10,-29.25
93.94,1.00,5.00,-34.40,23.20,17.90,120.00,120.00,42.60,33.80,66.10,-35.90
94.00,1.00,5.00,-34.40,24.70,17.90,120.00,120.00,45.20,33.40,66.20,-35.81
94.06,1.00,5.00,-32.70,25.30,16.70,120.00,120.00,45.90,33.50,66.80,-29.17
94.12,1.00,5.00,-34.80,24.20,18.40,75.60,120.00,37.20,33.30,67.80,-23.39
94.19,1.00,5.00,-34.40,23.90,18.40,120.00,120.00,40.40,-74.90,170.70,-5.55
94.25,1.00,3.00,-34.40,23.90,18.40,120.00,120.00,33.30,29.70,68.90,-35.16
94.31,1.00,3.00,-27.80,26.60,10.00,120.00,120.00,120.00,33.30,67.30,-36.56
94.38,1.00,0.00,-23.30,26.90,5.50,15.40,25.80,37.60,33.50,67.20,-35.94
94.44,0.00,4.00,-20.20,29.50,-2.10,13.50,25.50,120.00,33.20,67.60,-34.63
94.50,0.00,4.00,-21.70,32.10,0.00,17.00,25.60,120.00,33.40,68.00,-38.06
94.56,0.00,3.00,-24.20,30.20,6.40,120.00,120.00,43.00,33.40,68.00,-39.24
94.63,1.00,3.00,-24.70,32.10,5.80,35.50,120.00,32.90,33.40,68.00,-42.32
94.69,1.00,4.00,-24.70,32.10,5.80,16.90,120.00,120.00,33.30,68.10,-40.88
94.75,1.00,0.00,-22.40,33.60,-0.30,16.30,21.60,120.00,33.20,68.40,-37.52
94.82,1.00,0.00,-23.30,33.80,1.50,17.70,20.40,27.70,33.00,68.60,-41.17
94.88,1.00,0.00,-23.90,34.80,0.00,17.80,19.40,120.00,33.00,68.70,-45.13
94.94,1.00,0.00,-23.00,34.20,-0.40,19.00,17.90,120.00,-74.80,170.70,-5.32
95.01,1.00,0.00,-23.00,34.50,0.40,17.30,19.00,34.20,-74.80,170.70,-4.68
95.07,1.00,0.00,-25.00,34.80,-0.30,17.30,16.50,91.30,33.00,68.90,-41.07
95.13,1.00,0.00,-24.50,40.70,-0.40,18.50,16.80,120.00,33.00,68.90,-43.85
95.20,1.00,0.00,-23.90,38.60,-1.00,15.90,16.60,120.00,33.10,69.10,-24.07
95.26,1.00,0.00,-24.50,38.40,-3.70,17.30,17.20,120.00,33.00,68.90,-50.85
95.32,1.00,0.00,-28.00,41.70,-2.80,20.00,16.20,120.00,32.90,68.90,-53.86
95.38,1.00,0.00,-28.00,41.70,-2.80,23.10,15.50,120.00,71.20,32.80,-38.43
95.44,1.00,3.00,-27.80,42.60,-4.80,28.10,15.20,120.00,32.90,69.00,-49.01
95.51,1.00,0.00,-27.80,42.60,-4.80,25.60,15.00,120.00,32.90,69.20,-55.04
95.57,1.00,0.00,-28.00,42.90,-3.60,120.00,15.00,120.00,32.40,68.40,103.30
95.63,1.00,3.00,-28.00,44.00,-1.00,23.20,15.80,120.00,32.40,68.50,102.62
95.70,1.00,0.00,-28.00,44.00,-1.00,20.60,14.50,120.00,32.30,69.40,-57.08
95.76,1.00,0.00,-27.40,44.60,-4.50,22.30,14.20,120.00,32.40,69.40,-56.55
95.82,1.00,0.00,-28.10,45.00,-4.50,21.80,13.20,120.00,32.40,69.50,-55.94
