# time (s), motion, state, mx, my, mz, distF (cm), distL (cm), distR (cm), x(cm), y(cm), yaw
17.95,1.00,5.00,-40.50,7.90,17.00,120.00,26.30,37.10,30.30,73.80,10.45
18.02,1.00,5.00,-39.60,9.30,15.40,120.00,27.30,30.70,31.30,71.60,11.25
18.08,1.00,5.00,-43.10,4.20,15.20,120.00,30.50,29.80,26.90,83.20,7.69
18.14,1.00,5.00,-43.40,3.90,15.10,120.00,29.70,22.30,29.20,73.80,48.63
18.20,1.00,5.00,-43.40,3.90,15.10,120.00,26.50,28.10,32.80,66.60,10.69
18.27,1.00,5.00,-44.10,8.50,17.60,120.00,26.60,30.30,33.40,65.30,2.87
18.33,1.00,5.00,-44.40,6.60,16.10,120.00,28.20,29.30,33.50,64.20,-16.08
18.39,1.00,5.00,-43.40,5.80,15.40,120.00,30.00,29.80,33.90,64.10,14.13
18.45,1.00,5.00,-43.40,5.80,15.40,120.00,29.70,120.00,32.90,66.40,6.32
18.51,1.00,5.00,-44.10,12.00,16.90,120.00,27.70,37.60,32.90,66.20,7.90
18.58,1.00,5.00,-45.00,11.10,15.50,120.00,28.80,33.90,33.80,64.10,9.54
18.64,1.00,5.00,-45.00,11.10,15.50,120.00,29.50,34.60,35.60,59.50,13.00
18.70,1.00,5.00,-44.70,8.50,14.40,0.00,28.90,33.80,33.70,64.30,-8.90
18.83,1.00,5.00,-43.50,7.60,14.80,120.00,24.40,82.80,33.60,64.30,-8.81
18.89,1.00,5.00,-43.70,8.20,15.10,120.00,26.50,39.50,33.60,64.30,-9.48
18.95,1.00,5.00,-44.30,8.70,16.30,120.00,26.50,26.40,33.70,64.30,11.71
19.01,1.00,5.00,-44.60,8.40,17.50,10.20,29.30,32.70,34.00,64.00,10.67
19.08,1.00,5.00,-42.80,8.70,15.20,120.00,29.50,30.70,33.90,64.10,17.10
19.14,1.00,5.00,-43.70,7.80,17.90,120.00,26.70,35.80,34.00,64.20,26.64
19.20,1.00,5.00,-43.50,8.40,17.50,120.00,23.40,45.70,34.00,64.20,30.12
19.26,1.00,5.00,-43.70,7.80,17.20,120.00,23.80,28.80,34.00,64.10,6.17
19.32,1.00,5.00,-43.40,5.80,16.40,120.00,22.60,41.60,33.90,64.10,4.87
19.39,1.00,5.00,-43.50,7.20,16.00,120.00,13.40,29.60,33.80,64.10,2.70
19.45,1.00,3.00,-44.40,5.80,15.80,120.00,12.50,120.00,33.90,64.10,5.72
19.51,1.00,3.00,-44.70,5.10,15.40,120.00,15.80,120.00,33.90,64.10,9.61
19.57,0.00,3.00,-45.10,5.80,15.80,120.00,13.20,120.00,33.90,64.00,12.27
19.64,1.00,3.00,-44.10,7.30,16.40,120.00,12.00,120.00,34.00,64.10,12.54
19.70,1.00,5.00,-44.40,4.80,17.60,120.00,13.00,28.10,33.70,64.20,4.17
19.76,1.00,3.00,-42.00,3.40,16.00,120.00,13.50,18.30,33.50,64.30,2.34
19.82,1.00,3.00,-42.60,2.40,15.40,120.00,11.50,120.00,34.30,63.90,-92.47
19.89,1.00,3.00,-42.60,2.40,15.40,120.00,15.20,14.80,33.90,63.50,31.93
19.95,1.00,3.00,-42.80,-1.80,14.80,120.00,22.40,13.90,35.30,60.50,-145.45
20.01,1.00,5.00,-42.80,-1.80,14.80,14.00,22.40,12.10,33.70,64.00,28.78
20.07,1.00,3.00,-40.20,-6.10,10.90,120.00,22.10,12.40,33.70,64.10,33.68
20.14,1.00,5.00,-40.20,-6.10,10.90,18.00,22.40,13.00,33.90,63.60,-36.85
20.20,1.00,5.00,-37.80,-7.00,10.30,7.40,23.00,11.90,33.40,64.60,47.49
20.26,1.00,5.00,-38.30,-11.40,7.20,5.80,15.00,10.10,33.20,64.90,54.26
20.32,1.00,3.00,-37.80,-15.10,4.20,4.80,12.00,8.40,33.00,65.10,60.67
20.39,1.00,3.00,-39.50,-18.70,-1.80,4.90,13.20,7.40,32.80,65.60,68.80
20.45,0.00,0.00,-42.90,-25.40,-9.30,4.90,11.20,6.40,32.90,65.80,73.47
20.51,0.00,0.00,-42.90,-25.40,-9.30,5.20,13.20,6.00,32.80,65.90,72.16
20.58,0.00,3.00,-48.90,-29.60,-15.10,6.20,120.00,5.90,32.70,65.70,63.43
20.64,1.00,0.00,-52.20,-30.30,-17.60,6.60,35.40,5.90,32.70,65.50,58.06
20.70,1.00,3.00,-52.00,-29.50,-20.30,6.30,120.00,5.60,32.90,65.60,61.26
20.76,1.00,0.00,-52.00,-29.50,-20.30,4.90,120.00,5.90,33.10,65.50,64.10
20.82,1.00,0.00,-43.10,-29.50,-17.00,4.10,15.10,5.50,33.30,65.60,64.50
20.89,1.00,0.00,-43.10,-29.50,-17.00,4.10,15.80,6.00,33.90,65.60,68.45
20.95,1.00,0.00,-45.70,-27.50,-10.90,4.80,13.10,6.00,34.40,65.70,70.85
21.01,1.00,3.00,-47.50,-28.00,-7.60,5.00,10.10,6.20,35.00,65.10,78.47
21.07,1.00,3.00,-51.40,-25.40,-2.70,7.70,8.10,6.60,35.20,65.20,66.78
21.14,1.00,0.00,-51.40,-25.40,-2.70,7.40,4.50,6.20,35.30,66.00,67.41
21.20,1.00,1.00,-51.70,-25.40,1.50,18.00,3.30,6.90,35.20,65.90,69.06
21.26,1.00,1.00,-53.40,-21.40,5.40,22.60,3.10,7.90,35.40,65.60,68.96
21.32,1.00,0.00,-47.50,-28.00,-7.20,5.70,11.00,5.70,35.60,65.90,62.29
21.39,1.00,0.00,-47.50,-28.00,-7.20,4.90,14.50,6.00,35.90,66.20,69.69
21.45,1.00,0.00,-51.40,-28.40,-8.50,6.60,10.00,6.00,36.40,66.20,73.60
21.51,1.00,0.00,-48.60,-28.70,-10.20,4.50,21.20,5.90,36.40,66.20,69.53
21.57,1.00,0.00,-48.60,-28.70,-10.20,5.50,13.50,5.50,36.70,66.40,68.22
21.64,1.00,0.00,-51.40,-29.60,-11.80,8.00,12.00,5.50,36.90,66.30,67.63
21.70,1.00,0.00,-50.10,-29.50,-12.70,5.60,18.40,5.60,36.20,66.60,-24.60
21.76,1.00,0.00,-49.20,-28.10,-14.70,4.40,22.00,6.00,37.00,66.00,67.89
21.82,1.00,0.00,-49.20,-28.10,-14.70,4.80,20.90,5.80,36.90,65.90,63.90
21.88,1.00,0.00,-47.50,-28.00,-13.50,5.10,21.20,5.60,37.20,66.10,72.01
21.94,1.00,4.00,-47.80,-27.10,-15.50,4.60,20.60,5.60,36.10,66.40,-18.93
22.01,1.00,4.00,-47.80,-27.10,-15.50,5.10,19.90,5.80,35.70,66.00,-7.37
22.06,0.00,4.00,-46.60,-26.90,-15.80,5.00,21.70,5.40,36.70,65.10,61.89
22.13,1.00,0.00,-44.40,-26.60,-15.10,4.10,25.10,5.70,36.90,65.40,61.87
22.19,1.00,0.00,-43.50,-27.50,-10.50,4.50,23.10,5.60,36.90,65.80,61.70
22.25,1.00,1.00,-43.50,-27.50,-10.50,7.10,10.10,6.90,36.90,65.90,67.44
22.32,1.00,0.00,-44.60,-26.00,-6.40,4.60,22.30,6.20,37.20,66.30,69.42
22.38,1.00,0.00,-46.80,-27.50,-10.50,4.30,28.70,5.80,37.70,66.60,69.24
22.44,1.00,0.00,-46.80,-27.50,-10.50,5.10,22.20,5.60,37.80,66.50,72.07
22.51,1.00,0.00,-48.90,-28.40,-15.10,4.70,6.50,5.80,38.10,66.40,71.96
22.57,1.00,0.00,-51.30,-30.20,-13.00,4.90,41.70,6.40,28.90,68.80,69.57
22.63,1.00,0.00,-51.70,-31.10,-13.20,4.90,26.30,6.60,38.90,66.30,72.57
22.69,1.00,0.00,-51.70,-31.10,-13.20,6.10,20.40,6.40,39.50,66.50,74.01
22.76,1.00,3.00,-53.10,-29.80,-11.70,5.00,30.90,6.10,39.90,66.60,75.87
22.82,1.00,3.00,-51.30,-30.20,-8.70,6.00,28.70,6.20,40.50,66.80,75.77
22.88,1.00,3.00,-51.30,-30.20,-8.70,6.30,39.10,5.60,40.70,66.80,74.14
22.95,1.00,0.00,-56.40,-30.90,-9.40,13.90,48.80,6.00,40.90,66.70,76.51
23.01,1.00,0.00,-54.90,-29.50,-9.70,11.30,51.10,6.40,41.10,66.70,80.35
23.07,1.00,0.00,-54.40,-30.00,-12.90,7.70,120.00,6.20,41.30,66.80,77.41
23.13,1.00,3.00,-54.40,-30.00,-12.90,22.00,53.00,6.00,41.60,66.70,77.24
23.20,1.00,3.00,-58.30,-29.50,-5.80,21.70,37.40,6.30,42.20,66.40,74.50
23.26,1.00,3.00,-57.30,-30.00,-7.80,6.70,48.20,5.80,42.80,66.10,73.66
23.32,1.00,3.00,-57.70,-30.00,-9.30,17.70,30.40,5.70,43.30,66.30,72.10
23.38,1.00,3.00,-57.70,-30.00,-9.30,9.80,25.30,5.70,43.20,66.20,73.32
23.44,1.00,3.00,-58.50,-25.40,0.90,120.00,15.00,6.40,43.40,66.00,73.69
23.51,1.00,3.00,-58.50,-25.40,0.90,120.00,16.50,6.40,44.10,65.70,87.47
23.57,1.00,3.00,-56.50,-27.40,1.90,120.00,14.70,6.40,45.00,64.80,110.05
23.66,1.00,3.00,-57.00,-19.30,7.80,120.00,12.80,7.70,45.00,64.80,110.05
23.66,1.00,3.00,-55.50,-6.60,16.10,120.00,7.90,11.10,45.00,64.80,110.05
23.99,0.00,3.00,-55.50,-6.60,16.10,120.00,8.60,10.50,45.00,64.80,110.05
23.99,0.00,3.00,-58.50,3.90,22.00,120.00,11.50,120.00,45.00,64.80,110.05
24.34,0.00,3.00,-60.10,2.20,21.40,120.00,8.90,120.00,45.00,64.80,110.05
24.56,0.00,3.00,-55.60,6.90,20.00,120.00,4.60,120.00,45.00,64.80,110.05
24.56,1.00,3.00,-45.70,15.20,19.60,120.00,3.40,15.70,45.00,64.80,110.05
24.86,1.00,1.00,-36.80,25.60,9.40,120.00,3.60,120.00,45.00,64.80,110.05
25.12,1.00,1.00,-28.00,17.50,5.40,16.90,3.70,120.00,45.00,64.80,110.05
25.12,1.00,1.00,-26.60,19.60,0.40,14.30,4.10,120.00,45.00,64.80,110.05
25.40,1.00,1.00,-26.90,16.40,3.90,17.60,3.50,120.00,45.00,64.80,110.05
25.40,1.00,1.00,-26.90,16.40,3.10,13.40,4.20,40.20,45.00,64.80,110.05
25.73,1.00,1.00,-24.80,7.00,1.50,13.00,2.90,34.90,48.70,68.40,14.16
25.79,1.00,1.00,-24.80,7.00,1.50,12.80,3.10,17.10,48.90,68.90,11.01
25.85,1.00,1.00,-24.70,4.20,0.00,12.70,3.70,14.10,48.80,69.20,8.66
25.92,1.00,1.00,-24.70,4.50,0.00,12.10,3.50,10.50,48.70,69.40,4.79
25.98,1.00,1.00,-23.20,5.70,-1.30,12.00,4.10,8.90,48.60,69.50,1.47
26.04,1.00,1.00,-19.30,5.10,-7.00,10.70,6.10,3.90,48.70,69.40,4.78
26.10,1.00,1.00,-17.90,8.40,-7.20,9.50,10.20,14.20,48.70,69.40,2.04
26.17,1.00,0.00,-19.90,8.70,-8.70,9.40,13.00,8.00,48.60,69.50,-0.50
26.23,0.00,0.00,-20.00,9.00,-9.60,9.40,13.20,20.30,48.60,69.40,-2.64
26.29,0.00,0.00,-19.30,9.30,-8.10,9.50,13.70,8.70,48.60,69.50,-6.26
26.35,1.00,0.00,-18.70,11.40,-6.10,9.50,13.90,11.30,48.60,69.60,-5.48
26.42,1.00,0.00,-21.40,11.40,-5.80,9.20,14.70,11.50,48.50,70.50,-1.17
26.48,1.00,0.00,-21.40,11.40,-5.80,9.80,14.40,10.80,48.50,70.60,4.90
26.54,1.00,0.00,-23.30,15.10,-3.40,9.70,14.90,8.40,48.50,70.80,8.68
26.61,1.00,3.00,-25.70,13.80,1.00,10.40,15.30,7.90,48.40,71.20,10.70
26.67,1.00,0.00,-23.00,13.20,1.20,8.30,15.00,120.00,48.40,71.30,3.04
26.73,1.00,0.00,-23.00,13.20,1.20,9.20,14.30,32.70,48.60,71.40,-6.87
26.80,1.00,0.00,-23.00,5.10,1.20,8.80,14.00,120.00,48.50,71.60,-13.42
26.86,1.00,0.00,-20.80,5.10,1.20,8.60,14.60,42.90,48.30,72.10,-14.48
26.92,1.00,0.00,-20.80,5.10,1.20,7.80,15.00,120.00,48.30,72.40,-11.24
26.98,1.00,0.00,-21.70,15.20,-2.50,7.40,16.30,20.10,48.60,73.00,-12.37
27.04,1.00,0.00,-20.60,19.10,-8.40,7.20,27.00,17.00,48.40,73.20,-11.66
27.11,1.00,0.00,-20.60,19.10,-8.40,6.70,21.20,19.70,48.10,73.90,-15.34
27.17,1.00,0.00,-22.40,15.20,5.10,6.70,24.80,22.90,47.60,74.90,-14.71
27.23,1.00,0.00,-22.60,21.50,5.50,6.30,22.10,28.10,47.50,75.60,-18.15
27.29,1.00,3.00,-25.00,22.10,5.40,6.00,120.00,20.10,47.20,75.90,-21.12
27.36,1.00,0.00,-25.00,22.10,5.40,5.60,12.30,20.20,47.20,76.00,-19.52
27.42,1.00,0.00,-20.80,19.30,3.70,4.10,11.60,24.80,47.20,76.00,-18.02
27.48,1.00,0.00,-23.60,20.20,11.20,3.60,10.50,21.10,47.40,76.00,-19.41
27.54,1.00,0.00,-24.80,19.60,11.80,3.40,9.70,20.80,47.40,76.00,-17.30
27.60,1.00,0.00,-24.80,19.60,11.80,3.80,8.80,19.70,47.10,75.90,-18.15
27.66,1.00,0.00,-21.50,23.90,7.80,3.10,9.60,25.80,47.10,76.00,-14.20
27.73,1.00,0.00,-22.10,24.50,7.60,3.70,8.70,27.90,47.30,76.00,-17.52
27.79,1.00,0.00,-22.10,24.50,7.60,2.70,8.60,120.00,47.10,75.90,-18.59
27.85,1.00,0.00,-21.50,24.20,7.00,2.70,9.60,26.60,47.10,75.90,-15.60
27.92,1.00,0.00,-20.00,22.70,4.50,3.10,10.00,32.70,47.40,75.90,-18.36
27.98,1.00,0.00,-20.20,22.90,4.60,3.40,9.20,26.40,47.50,75.80,-20.12
28.04,1.00,0.00,-20.50,22.70,6.00,3.40,9.90,21.30,47.40,75.50,-16.69
28.11,1.00,0.00,-21.80,20.80,6.30,3.50,9.40,28.00,47.60,75.30,-12.41
28.17,1.00,0.00,-21.40,24.50,6.90,3.80,9.10,24.20,47.40,75.10,-7.95
28.23,1.00,0.00,-21.40,24.50,6.90,3.50,10.10,27.30,47.30,75.50,-0.82
28.29,1.00,0.00,-24.10,22.00,10.30,3.40,10.20,25.60,47.10,75.90,9.62
28.36,1.00,0.00,-25.30,16.60,12.90,4.40,16.50,27.70,47.50,75.90,14.99
28.42,1.00,3.00,-24.50,8.50,13.90,3.60,120.00,17.10,47.60,75.90,16.81
28.48,1.00,0.00,-25.30,0.40,13.60,3.30,17.90,17.60,47.50,76.30,24.75
28.54,1.00,0.00,-28.70,-1.00,14.80,4.20,16.80,20.30,47.50,76.60,35.25
28.60,1.00,3.00,-29.50,-2.20,17.80,4.00,16.60,15.70,47.60,76.90,46.68
28.67,1.00,0.00,-29.50,-2.20,17.80,4.00,16.80,13.60,48.00,77.10,47.22
28.73,1.00,0.00,-34.20,-17.90,13.80,4.30,18.90,10.20,48.20,77.10,48.89
28.79,1.00,3.00,-37.40,-20.00,13.20,4.60,20.00,9.50,48.30,77.20,61.57
28.85,1.00,3.00,-44.30,-21.80,15.50,5.60,21.80,9.10,48.60,77.60,63.07
28.92,1.00,0.00,-44.30,-21.80,15.50,4.60,20.20,8.80,49.50,78.00,62.83
28.98,1.00,3.00,-48.60,-19.10,19.30,5.70,19.20,9.00,50.20,77.90,63.90
29.04,1.00,3.00,-48.60,-19.10,19.30,7.80,19.70,8.70,50.70,77.90,62.21
29.11,1.00,3.00,-54.90,-25.60,14.80,6.00,25.10,7.50,50.90,78.00,63.65
29.17,1.00,0.00,-52.00,-25.60,15.50,5.80,19.90,7.40,51.20,78.00,65.81
29.23,1.00,1.00,-51.00,-20.00,20.90,6.90,12.90,7.10,51.50,78.00,65.75
29.29,1.00,1.00,-49.90,-19.30,20.90,6.70,10.80,7.40,51.90,77.90,63.38
29.35,1.00,3.00,-49.90,-19.30,20.90,7.80,9.70,7.40,52.20,78.10,67.23
29.42,1.00,3.00,-56.20,-12.40,25.30,120.00,8.60,8.50,52.40,78.30,70.23
29.48,1.00,3.00,-56.20,-12.40,25.30,40.70,8.50,8.30,52.70,78.40,72.85
29.54,1.00,3.00,-53.20,-11.20,26.30,120.00,6.80,8.70,53.10,78.50,75.58
29.61,1.00,0.00,-53.20,-11.20,26.30,120.00,6.40,7.80,53.30,78.50,73.41
29.67,1.00,0.00,-56.50,-14.70,26.30,120.00,7.50,7.40,53.70,78.50,71.76
29.73,1.00,0.00,-54.60,-13.30,25.40,120.00,6.80,7.50,54.20,78.60,72.46
29.79,1.00,0.00,-54.90,-13.30,26.50,120.00,6.90,7.00,54.60,78.70,73.85
29.85,1.00,0.00,-55.20,-16.60,25.60,120.00,7.10,7.10,55.10,78.70,68.20
29.92,1.00,0.00,-53.80,-18.40,24.40,120.00,9.00,6.50,55.40,78.90,70.53
29.98,1.00,0.00,-54.00,-17.80,24.50,120.00,9.50,6.30,55.70,79.00,74.08
30.04,1.00,0.00,-50.10,-20.90,20.30,120.00,10.80,5.90,55.80,78.90,75.30
30.11,1.00,0.00,-50.10,-20.90,20.30,120.00,12.80,5.70,55.80,78.90,80.54
30.17,1.00,0.00,-51.00,-30.80,12.10,22.40,16.40,7.30,55.90,78.90,83.67
30.23,1.00,0.00,-51.00,-30.80,12.10,23.50,16.50,7.30,56.00,78.90,82.60
30.29,0.00,0.00,-53.40,-32.90,10.90,120.00,21.60,8.00,56.30,78.80,83.71
30.36,1.00,3.00,-59.50,-33.00,10.60,120.00,42.70,9.10,56.70,78.70,83.46
30.42,1.00,3.00,-61.90,-32.40,10.20,120.00,52.60,10.00,57.10,78.60,82.89
30.50,1.00,3.00,-61.90,-32.40,10.20,120.00,47.70,11.00,57.30,78.60,88.79
30.56,1.00,3.00,-63.40,-34.80,9.70,120.00,57.20,15.20,57.80,78.50,93.64
30.62,1.00,3.00,-64.60,-34.40,10.50,120.00,40.40,16.20,57.90,78.50,96.19
30.69,1.00,3.00,-61.70,-35.00,8.80,120.00,44.10,22.10,58.10,78.30,98.93
30.75,1.00,3.00,-61.70,-35.00,8.80,120.00,120.00,120.00,58.40,78.20,103.92
30.81,1.00,0.00,-66.50,-37.70,4.20,120.00,120.00,16.10,58.50,78.20,105.07
30.87,1.00,0.00,-71.20,-35.60,4.30,5.30,120.00,15.20,58.50,78.00,101.52
30.93,1.00,0.00,-71.20,-35.60,4.30,10.60,32.10,21.20,59.00,77.80,96.67
31.00,1.00,0.00,-77.30,-31.80,5.50,6.00,24.90,17.20,59.70,77.90,97.88
31.06,1.00,0.00,-78.20,-34.40,2.50,6.50,29.60,17.90,59.80,77.90,93.76
31.12,1.00,3.00,-72.70,-32.40,7.90,8.60,48.10,21.00,59.70,77.80,85.26
31.18,1.00,0.00,-72.70,-32.40,7.90,11.10,59.70,16.70,51.20,81.20,80.99
31.25,1.00,0.00,-69.10,-32.30,9.30,32.40,66.00,19.80,51.60,81.00,75.66
31.31,1.00,0.00,-67.70,-33.80,7.80,30.40,28.80,21.40,52.80,80.40,69.67
31.37,1.00,0.00,-64.70,-31.80,11.40,120.00,8.50,26.70,60.80,77.60,69.62
31.43,1.00,0.00,-59.70,-34.40,9.00,120.00,4.30,21.10,61.20,77.70,67.66
31.50,1.00,3.00,-54.10,-32.90,10.20,120.00,4.60,16.70,61.60,77.70,62.16
31.56,1.00,3.00,-52.30,-34.10,11.20,120.00,4.20,18.80,63.00,78.00,58.51
31.76,1.00,0.00,-52.30,-34.10,11.20,120.00,4.70,120.00,63.00,78.00,58.51
31.76,1.00,0.00,-38.30,-24.50,14.50,120.00,32.50,19.60,63.00,78.00,58.51
31.76,1.00,3.00,-42.60,-29.30,13.20,120.00,31.70,15.20,63.00,78.00,58.51
32.17,1.00,3.00,-51.60,-22.60,23.30,120.00,31.90,30.70,66.10,78.80,-46.13
32.28,1.00,3.00,-49.80,-21.40,24.70,120.00,32.60,120.00,66.40,79.90,69.91
32.34,1.00,5.00,-56.40,-24.10,21.10,120.00,34.30,120.00,67.10,79.90,84.77
32.40,0.00,3.00,-60.20,-25.40,21.80,120.00,29.30,120.00,67.60,79.80,89.28
32.47,0.00,3.00,-60.20,-25.40,23.00,120.00,26.30,120.00,68.10,79.70,85.24
32.59,1.00,3.00,-64.70,-21.20,25.30,120.00,16.60,120.00,68.50,79.90,73.69
32.65,1.00,3.00,-69.10,-15.40,27.80,120.00,12.00,120.00,69.90,79.80,156.01
32.71,1.00,0.00,-65.90,-17.20,27.70,120.00,13.40,120.00,69.70,80.00,65.57
32.78,1.00,0.00,-54.10,-27.10,22.60,120.00,24.30,120.00,70.10,80.10,59.89
32.84,1.00,0.00,-49.90,-26.60,19.70,44.70,25.80,120.00,70.70,80.60,59.03
32.90,1.00,0.00,-49.80,-25.30,20.00,120.00,23.90,6.50,71.20,81.00,55.61
32.97,1.00,3.00,-49.30,-22.90,23.60,16.50,23.10,120.00,71.90,81.20,47.29
33.03,1.00,0.00,-48.10,-22.70,24.20,120.00,26.60,63.60,72.60,81.20,42.10
33.09,1.00,4.00,-48.10,-22.70,24.20,56.40,28.20,42.30,73.00,81.70,36.94
33.15,1.00,3.00,-44.40,-26.60,21.70,120.00,34.70,31.00,73.40,82.40,32.97
