# time (s), motion, state, mx, my, mz, distF (cm), distL (cm), distR (cm), x(cm), y(cm), yaw
28.04,1,3,-44.4,-15.1,3.7,10,7.4,3,30.9,65.8,75.17
28.04,1,3,-47.2,-15.7,2.8,9.7,7.7,3.5,30.9,65.8,75.17
28.35,1,3,-44.3,-20.2,-4.3,6.2,13.6,2.7,30.9,64.7,66.29
28.41,1,3,-46.2,-20,-4.2,7.4,11.7,2.4,30.8,64.7,70.4
28.47,1,3,-42.8,-18.4,-1.8,6.6,10,2.3,30.9,64.6,70.8
28.53,1,3,-43.1,-18.4,0.3,7.1,8.6,2.8,31,64.6,71.42
28.6,1,3,-43.8,-14.8,7.2,13.4,6,3.6,30.7,64.6,69.86
28.66,1,3,-43.4,-11.2,8.8,21.7,4,3.8,30.5,64.7,72.82
28.72,1,3,-44.7,-11.2,12.1,120,5.2,3.9,31,64.7,71.91
28.78,1,3,-44.6,-11.4,13.5,120,6.9,3.3,31.1,64.6,69.75
28.84,1,3,-43.8,-11.4,12,120,5.7,3.6,31.2,64.6,70.06
28.91,1,3,-43.8,-11.1,11.2,120,5.4,4.1,31.2,64.6,71.59
28.97,1,3,-45,-9.1,10.9,120,5.5,4.6,31.3,64.6,72.51
29.03,1,3,-44.7,-9.3,13.6,120,4.7,4.1,31.4,64.7,72.62
29.09,1,3,-44.3,-8.7,13.5,120,4.6,4.3,31.5,64.8,70.63
29.16,1,3,-44.4,-9,14.4,120,4.2,4.3,31.2,65.1,78.1
29.22,1,3,-44.4,-9,14.4,120,4,4.3,31.3,65.4,77.88
29.28,1,3,-43.8,-9.9,12,10.6,4,4.1,31.3,65.7,74.72
29.34,1,3,-43.8,-9.9,12,11.9,4.1,3.4,31.5,65.8,75.46
29.41,1,3,-45.7,-11.8,9.7,7.4,5.9,2.8,31.9,66,78.99
29.47,1,3,-47.2,-18.4,-2.8,9.9,8.9,2.2,32.3,66,81.78
29.53,1,3,-44.3,-20.2,-3.9,7.6,12.8,2.2,32.5,65.8,88.05
29.59,1,3,-45.9,-19.6,-3,7.3,13.3,2.2,32.7,65.7,92.87
29.66,1,0,-48.9,-20.8,-6,9.6,13.9,1.8,32.7,65.8,87.45
29.72,1,0,-51.4,-23.2,-6,12.7,14.4,1.8,32.7,66,76.08
29.81,1,3,-55.3,-20.6,-4.3,120,9.2,2.8,32.7,66,76.08
29.81,1,3,-57.1,-21.4,-4.6,120,10.4,3,32.7,66,76.08
29.98,1,3,-50.5,-21.4,-5.4,13.1,11.9,2.2,32.7,66,76.08
29.98,1,3,-46.2,-18.5,-1.5,10.6,7.7,2.7,35.4,64.5,-68.13
30.27,1,3,-46,-18.4,0,9.4,8.5,2.7,35.7,64.6,-71.8
30.33,1,3,-47.7,-19.3,-1.2,9.8,9.3,2.5,36,65.9,77.03
30.39,1,3,-47.7,-19.3,-1.2,6.7,9.4,3,35.8,66.6,78.71
30.47,1,3,-48.9,-18.5,4.5,120,8.6,3.2,35.8,66.6,78.71
30.47,1,3,-51.7,-19.3,1.2,120,9.3,2.7,37.9,65.5,57.93
30.71,1,3,-50.5,-16.7,4.3,11,12.8,2.6,38.2,65.5,44.18
30.77,1,3,-50.5,-16.7,4.3,8.7,15,2.3,38.5,65.6,74.95
30.83,1,3,-49.8,-17.5,2.8,120,13.9,2.6,38.3,65.9,80.98
30.9,1,3,-51.7,-17,5.2,120,11.8,3,38.5,65.9,81.39
30.96,1,3,-51.4,-12,10,120,10.6,3.1,38.9,65.8,80.14
31.02,1,3,-51.4,-12,10,120,12.1,3.2,38.9,65.8,76.64
31.09,1,3,-51.3,-14.8,6.9,120,12.2,3,39.4,65.9,81.92
31.15,1,3,-49.8,-14.1,8.4,120,12.6,2.9,39.9,66.2,80.42
31.21,1,3,-50.2,-12,9.6,120,11.5,3.4,40.2,66.3,78.7
31.28,1,3,-51.4,-14.7,6.7,120,12.2,3.1,40.7,66.1,74.51
31.34,1,3,-49.2,-19.3,1.5,23.6,17.9,2.4,41.1,66.1,73.01
31.4,1,3,-49.2,-19.3,1.5,23.9,20.2,2,41.4,66.3,71.85
31.5,1,3,-46.9,-19.3,1.5,13.3,22,2.3,41.4,66.3,71.85
31.5,1,3,-46.2,-18.8,0.1,15.4,22,2.7,41.4,66.3,71.85
31.78,1,3,-52.5,-19.6,0.1,120,27.9,2.3,43.5,65.7,69.17
31.85,1,3,-48.4,-20.5,-0.1,120,23,2.2,43.9,65.9,73.5
31.91,1,3,-48.4,-20.5,-0.1,120,16.8,2.7,44.2,65.9,74.69
31.97,1,3,-46.5,-18.4,2.5,120,15.4,3.3,44.4,66,80.61
32.04,1,3,-43.4,-17.8,3.7,120,13.4,2.2,44.5,66.1,86.26
32.1,1,3,-43.4,-17.8,3.7,120,13.9,2.6,44.7,66.2,87.78
32.16,1,3,-43.4,-17.8,3.7,120,14.2,2.6,45,66.3,85.55
32.23,1,3,-50.2,-18.1,4.2,120,16.6,2.5,45.4,66.3,84.21
32.29,1,3,-52.9,-16.6,5.5,120,20.1,2.9,45.9,66.3,83.46
32.35,1,3,-52.9,-20,1.2,17.6,26.4,6.9,46.4,66.2,82.16
32.41,1,3,-53.4,-20.9,1.3,17.3,19.6,9,46.6,66.4,86.34
32.48,1,3,-53.4,-20.9,1.3,16.5,14.4,12.9,46.7,66.2,90.61
32.54,1,0,-51.3,-17.5,3.6,14.3,10.9,16.5,46.8,66.1,93.33
32.6,1,3,-51.4,-16.6,4.2,14.8,10.6,16.3,46.7,66.1,88.4
32.66,1,3,-53.7,-18.1,-0.1,13.4,14.4,16.3,46.9,66,83.03
32.73,1,3,-53.7,-18.1,-0.1,15.4,17.5,16.9,47.2,66,80.23
32.79,1,3,-58,-17.8,1.9,18,14.3,16.8,47.8,65.8,74.04
32.85,1,3,-55.5,-19.6,3,120,12.1,17,47.9,66,76.16
32.92,1,3,-51.3,-19.1,1.3,22.2,9.7,16.8,48.1,66,74.99
32.98,1,3,-51.3,-19.1,1.3,20.9,9.7,17.3,48,65.9,74.09
33.04,1,3,-48.1,-18.5,1.9,18.6,10.7,17.9,49,65.3,-64.16
33.04,1,3,-49.2,-16.6,3,12.9,13,18,48.8,65.6,62.48
33.17,1,3,-49.2,-16.6,3,0,12.2,18.1,49.2,65.6,63.78
33.23,1,3,-48.4,-14.7,6.7,120,18.3,13.5,49.5,66,61.61
33.29,1,3,-46.8,-15.2,7.2,120,25.6,12.4,49.6,66.5,62.07
33.39,1,3,-46.8,-15.2,7.2,120,20.3,6.7,49.9,66.3,63.29
33.48,1,3,-42.2,-9.3,11.1,120,18.6,8.7,49.8,66.3,66.3
33.55,1,3,-42.2,-9.3,11.1,120,18.9,20.4,49.8,66.4,72.44
33.61,1,3,-42.9,-10,15.8,120,19.5,18.2,49.6,66.3,71.24
33.67,1,3,-44.1,-9.7,14.7,120,19.3,20,50,66.5,76.95
33.74,1,3,-47.2,-9.6,13.8,120,18.6,20.6,50.4,66.4,73.5
33.8,1,3,-47.2,-9.6,13.8,120,18.5,21.2,51.2,66.5,70.25
33.86,1,3,-48.6,-13.3,13.8,120,15.5,19.3,51.6,66.4,69.48
33.93,1,3,-48.6,-13.3,13.8,120,15.5,20.3,52,66.8,73.65
33.99,1,3,-49.2,-13.2,13.9,10.6,15,20.4,52.2,66.9,76.39
33.99,1,3,-48.4,-11.7,12.9,10.8,16.6,20.1,52.4,67.2,84.77
34.12,1,3,-46.2,-11.7,14.4,10,17.3,18.5,52.9,67.4,92.4
34.18,1,3,-46.8,-11.8,12.3,8.7,17.5,18.3,53.3,67.6,92.34
34.24,1,3,-46,-15.2,9.7,8.1,25.3,16.7,53.8,67.7,92.09
34.31,1,3,-54.6,-18.7,6.4,7.1,30.7,15.4,54.5,67.7,90.35
34.37,1,3,-57.1,-18.4,6.1,6.2,26.4,14.8,54.7,67.9,89.04
