# time (s), motion, state, mx, my, mz, distF (cm), distL (cm), distR (cm), x(cm), y(cm), yaw
17.81,1.00,3.00,-58.00,10.90,-52.60,99.20,4.50,120.00,0.00,0.00,0.00
17.87,1.00,3.00,-54.40,13.90,-52.20,79.90,4.10,120.00,0.00,0.00,0.00
17.93,1.00,3.00,-55.20,13.20,-52.60,95.30,3.40,120.00,0.00,0.00,0.00
18.00,1.00,3.00,-56.40,9.10,-54.60,81.60,3.70,120.00,0.00,0.00,0.00
18.06,1.00,3.00,-65.60,11.10,-53.10,120.00,3.60,120.00,0.00,0.00,0.00
18.12,1.00,0.00,-73.40,10.60,-45.90,120.00,4.40,120.00,0.00,0.00,0.00
18.19,1.00,0.00,-77.30,9.30,-43.10,120.00,3.90,120.00,0.00,0.00,0.00
18.25,0.00,0.00,-81.20,20.20,-34.50,32.70,3.20,22.80,0.00,0.00,0.00
18.31,0.00,4.00,-79.80,26.20,-18.40,6.10,3.90,7.90,0.00,0.00,0.00
18.38,0.00,2.00,-75.20,25.60,-0.30,3.90,5.00,2.60,0.00,0.00,0.00
18.44,0.00,2.00,-65.20,20.20,13.00,3.00,5.80,1.80,0.00,0.00,0.00
18.50,1.00,2.00,-70.10,28.70,6.90,2.30,4.70,2.20,0.00,0.00,0.00
18.57,1.00,2.00,-70.90,34.10,-3.10,2.70,3.30,3.70,0.00,0.00,0.00
18.63,0.00,2.00,-73.30,32.70,-6.00,3.20,2.90,3.30,0.00,0.00,0.00
18.69,0.00,2.00,-77.70,32.90,-3.90,3.80,2.90,3.30,0.00,0.00,0.00
18.76,0.00,2.00,-77.00,33.60,-9.00,3.40,3.80,4.90,0.00,0.00,0.00
18.82,0.00,2.00,-76.40,34.40,-17.00,3.00,3.50,6.70,0.00,0.00,0.00
18.89,1.00,4.00,-78.80,31.80,-23.50,2.80,3.60,11.20,0.00,0.00,0.00
18.95,1.00,4.00,-80.00,32.40,-16.70,3.80,3.60,5.70,0.00,0.00,0.00
19.01,1.00,2.00,-80.40,30.90,-17.80,4.50,4.20,6.30,0.00,0.00,0.00
19.08,1.00,2.00,-79.70,32.90,-24.70,3.90,3.40,8.30,0.00,0.00,0.00
19.14,1.00,4.00,-80.10,30.30,-30.00,3.80,3.80,11.20,0.00,0.00,0.00
19.20,1.00,4.00,-79.50,30.30,-30.60,3.90,3.00,15.70,0.00,0.00,0.00
19.27,1.00,4.00,-80.90,26.60,-36.20,4.30,3.20,24.40,0.00,0.00,0.00
19.33,1.00,4.00,-80.70,23.60,-37.80,4.40,2.60,32.50,0.00,0.00,0.00
19.39,0.00,4.00,-82.20,22.10,-38.10,6.70,3.10,43.80,0.00,0.00,0.00
19.46,0.00,4.00,-82.20,21.40,-40.10,10.60,4.10,120.00,0.00,0.00,0.00
19.52,1.00,0.00,-79.70,22.60,-43.70,24.90,4.30,12.00,0.00,0.00,0.00
19.58,1.00,0.00,-79.70,22.60,-43.70,27.90,3.50,13.90,0.00,0.00,0.00
19.65,0.00,0.00,-78.50,20.20,-48.40,30.30,3.60,13.50,0.00,0.00,0.00
19.71,0.00,0.00,-78.90,17.50,-46.20,30.20,3.60,14.10,0.00,0.00,0.00
19.77,0.00,0.00,-76.50,15.80,-47.50,32.70,3.70,13.50,0.00,0.00,0.00
19.84,1.00,0.00,-77.30,13.20,-47.10,33.40,3.40,13.80,0.00,0.00,0.00
19.90,1.00,0.00,-76.80,12.40,-49.60,34.30,3.30,13.70,0.00,0.00,0.00
19.96,1.00,0.00,-75.60,10.60,-48.40,33.50,3.10,13.30,0.00,0.00,0.00
20.03,1.00,0.00,-76.80,6.60,-47.80,35.40,4.10,14.50,0.00,0.00,0.00
20.09,1.00,3.00,-75.30,4.30,-49.30,120.00,4.40,17.20,0.00,0.00,0.00
20.22,1.00,0.00,-81.20,-0.70,-44.40,36.40,6.00,13.10,0.00,0.00,0.00
20.28,1.00,4.00,-81.20,-0.70,-44.40,13.00,4.70,120.00,0.00,0.00,0.00
20.35,1.00,4.00,-82.10,-9.70,-38.70,17.40,5.70,120.00,0.00,0.00,0.00
20.41,1.00,0.00,-77.40,-2.20,-47.70,34.20,6.80,16.30,0.00,0.00,0.00
20.47,1.00,0.00,-77.40,-2.20,-47.70,35.00,6.90,15.60,0.00,0.00,0.00
20.54,1.00,3.00,-73.00,-4.50,-51.00,120.00,8.70,21.70,0.00,0.00,0.00
20.60,1.00,0.00,-74.50,-8.70,-48.70,54.10,14.50,18.90,0.00,0.00,0.00
20.66,1.00,0.00,-74.50,-8.70,-48.70,46.70,15.40,14.80,0.00,0.00,0.00
20.73,1.00,4.00,-72.70,-7.90,-46.20,43.70,15.90,13.30,0.00,0.00,0.00
20.79,1.00,0.00,-71.50,-4.20,-49.50,57.80,17.60,13.10,0.00,0.00,0.00
20.85,1.00,3.00,-69.40,-8.40,-51.00,120.00,20.40,27.20,0.00,0.00,0.00
20.92,1.00,3.00,-67.40,-11.80,-50.20,101.20,21.10,120.00,0.00,0.00,0.00
20.98,1.00,3.00,-64.30,-13.50,-47.10,76.00,19.60,120.00,0.00,0.00,0.00
21.05,1.00,3.00,-67.10,-16.40,-45.10,60.30,20.70,120.00,0.00,0.00,0.00
21.11,0.00,3.00,-63.40,-13.00,-48.70,120.00,26.10,15.70,0.00,0.00,0.00
21.17,1.00,3.00,-53.70,-11.70,-48.90,120.00,27.80,15.50,0.00,0.00,0.00
21.24,1.00,3.00,-52.00,-15.70,-46.20,120.00,26.70,43.10,0.00,0.00,0.00
21.30,1.00,3.00,-52.00,-15.70,-46.20,120.00,24.60,56.70,0.00,0.00,0.00
21.36,1.00,3.00,-56.80,-13.30,-45.90,120.00,23.30,120.00,0.00,0.00,0.00
21.43,1.00,3.00,-57.90,-15.70,-45.90,120.00,22.20,120.00,0.00,0.00,0.00
21.49,1.00,4.00,-64.30,-13.50,-44.60,43.50,20.40,120.00,0.00,0.00,0.00
21.55,1.00,3.00,-64.30,-13.50,-44.60,120.00,21.60,25.20,0.00,0.00,0.00
21.62,1.00,3.00,-68.60,-11.10,-42.60,41.80,17.90,120.00,0.00,0.00,0.00
21.68,1.00,4.00,-72.50,-14.70,-36.90,35.00,10.20,120.00,0.00,0.00,0.00
21.74,1.00,3.00,-62.60,-15.20,-42.90,120.00,19.50,7.00,0.00,0.00,0.00
21.81,1.00,3.00,-61.60,-9.60,-47.70,120.00,23.30,12.90,0.00,0.00,0.00
21.87,1.00,3.00,-58.60,-9.10,-47.70,120.00,22.30,14.90,0.00,0.00,0.00
21.93,1.00,3.00,-60.40,-11.40,-46.90,47.80,20.60,14.40,0.00,0.00,0.00
22.00,1.00,0.00,-60.40,-11.40,-46.90,36.10,16.60,21.20,0.00,0.00,0.00
22.06,1.00,4.00,-66.70,-18.40,-38.60,30.00,9.80,120.00,0.00,0.00,0.00
22.12,1.00,3.00,-61.10,-22.60,-34.20,34.50,6.90,0.00,0.00,0.00,0.00
22.19,1.00,1.00,-61.10,-22.60,-34.20,35.10,7.70,120.00,0.00,0.00,0.00
22.25,1.00,0.00,-58.30,-8.70,-46.20,48.10,20.10,9.20,0.00,0.00,0.00
22.31,1.00,0.00,-59.50,-10.00,-45.60,43.10,17.60,14.30,0.00,0.00,0.00
22.38,1.00,3.00,-59.50,-10.00,-45.60,47.20,17.70,19.50,0.00,0.00,0.00
22.44,1.00,0.00,-59.70,-13.00,-42.90,33.80,17.20,18.30,0.00,0.00,0.00
22.50,1.00,3.00,-59.10,-14.10,-44.00,36.60,17.30,38.70,0.00,0.00,0.00
22.57,1.00,3.00,-56.80,-14.50,-43.70,38.70,18.20,120.00,0.00,0.00,0.00
22.63,1.00,4.00,-52.80,-15.20,-39.60,42.60,15.70,120.00,0.00,0.00,0.00
22.69,1.00,3.00,-47.80,-14.80,-39.60,113.80,15.40,120.00,0.00,0.00,0.00
22.75,1.00,3.00,-44.10,-11.20,-40.50,120.00,23.60,22.50,0.00,0.00,0.00
22.82,1.00,3.00,-44.10,-11.20,-40.50,120.00,23.40,40.50,0.00,0.00,0.00
22.88,1.00,3.00,-45.90,-12.40,-38.70,120.00,20.40,39.20,0.00,0.00,0.00
22.94,1.00,0.00,-44.30,-12.30,-38.10,120.00,21.50,120.00,0.00,0.00,0.00
23.01,1.00,3.00,-44.30,-12.30,-38.10,120.00,18.00,120.00,0.00,0.00,0.00
23.07,1.00,3.00,-42.00,-9.90,-37.50,38.40,19.70,120.00,0.00,0.00,0.00
23.13,1.00,3.00,-40.50,-11.10,-35.00,120.00,15.10,120.00,0.00,0.00,0.00
23.20,1.00,3.00,-40.50,-11.10,-35.00,30.20,18.60,71.10,0.00,0.00,0.00
23.26,1.00,3.00,-37.20,-6.40,-37.10,120.00,22.90,33.50,0.00,0.00,0.00
23.39,1.00,3.00,-36.60,-6.30,-33.30,120.00,22.90,31.90,0.00,0.00,0.00
23.45,1.00,3.00,-35.00,-3.70,-32.70,120.00,23.10,32.00,0.00,0.00,0.00
23.51,1.00,3.00,-36.60,-1.60,-34.40,120.00,21.60,40.50,0.00,0.00,0.00
23.58,1.00,3.00,-36.60,-1.60,-34.40,120.00,21.20,46.30,0.00,0.00,0.00
23.64,1.00,3.00,-35.00,-1.00,-34.50,120.00,21.60,54.50,0.00,0.00,0.00
23.71,1.00,3.00,-35.70,-1.80,-33.50,120.00,22.20,59.20,0.00,0.00,0.00
23.77,1.00,3.00,-34.10,-0.10,-32.10,120.00,23.00,40.30,0.00,0.00,0.00
23.83,1.00,3.00,-34.10,-0.10,-32.10,120.00,25.50,36.80,0.00,0.00,0.00
23.90,1.00,3.00,-34.40,2.10,-33.90,120.00,26.60,36.40,0.00,0.00,0.00
23.96,1.00,3.00,-30.50,3.40,-31.20,120.00,28.20,36.90,0.00,0.00,0.00
24.02,1.00,3.00,-30.50,3.40,-31.20,120.00,25.70,38.80,0.00,0.00,0.00
24.09,1.00,3.00,-34.20,3.70,-32.70,11.60,25.60,41.90,0.00,0.00,0.00
24.15,1.00,3.00,-33.20,5.70,-34.50,120.00,27.20,39.40,0.00,0.00,0.00
24.22,1.00,3.00,-33.20,3.40,-30.50,120.00,24.00,55.30,0.00,0.00,0.00
24.28,1.00,3.00,-32.40,1.00,-29.80,120.00,22.80,66.40,0.00,0.00,0.00
24.34,1.00,3.00,-33.30,1.60,-29.60,120.00,24.50,54.90,0.00,0.00,0.00
24.40,1.00,3.00,-32.40,1.00,-29.80,120.00,23.70,62.00,0.00,0.00,0.00
24.47,1.00,3.00,-31.70,1.00,-25.90,120.00,22.90,69.20,0.00,0.00,0.00
24.53,1.00,3.00,-32.40,2.20,-25.90,120.00,25.10,93.50,0.00,0.00,0.00
24.59,1.00,3.00,-32.40,4.50,-29.80,120.00,30.70,47.30,0.00,0.00,0.00
24.66,1.00,3.00,-34.40,12.40,-30.60,120.00,37.20,36.10,0.00,0.00,0.00
24.72,1.00,3.00,-33.60,15.40,-30.00,120.00,54.50,34.50,0.00,0.00,0.00
24.79,1.00,3.00,-34.80,14.40,-34.40,120.00,36.80,30.60,0.00,0.00,0.00
24.85,1.00,3.00,-37.20,20.20,-30.90,120.00,120.00,28.70,0.00,0.00,0.00
24.91,1.00,3.00,-37.50,21.80,-32.70,117.50,14.40,25.80,0.00,0.00,0.00
24.98,1.00,3.00,-41.30,22.10,-36.30,120.00,7.10,25.40,0.00,0.00,0.00
25.04,1.00,3.00,-44.40,25.00,-35.40,120.00,11.90,24.30,0.00,0.00,0.00
25.10,1.00,3.00,-44.40,25.00,-35.40,65.20,14.60,24.60,0.00,0.00,0.00
25.17,1.00,0.00,-51.70,28.40,-35.90,33.70,120.00,19.80,0.00,0.00,0.00
25.23,1.00,3.00,-50.80,28.30,-35.30,45.60,120.00,22.40,0.00,0.00,0.00
25.29,1.00,0.00,-49.90,24.70,-37.70,53.80,19.20,23.20,0.00,0.00,0.00
25.35,1.00,3.00,-52.30,23.60,-38.60,38.60,120.00,20.80,0.00,0.00,0.00
25.42,1.00,0.00,-50.10,28.00,-36.30,24.10,120.00,13.00,0.00,0.00,0.00
25.48,1.00,2.00,-56.10,28.70,-37.10,22.40,120.00,10.20,0.00,0.00,0.00
25.54,1.00,4.00,-54.90,28.30,-37.10,21.00,120.00,9.20,0.00,0.00,0.00
25.61,1.00,2.00,-52.90,29.60,-36.90,21.00,120.00,7.40,0.00,0.00,0.00
25.67,1.00,0.00,-49.20,26.20,-38.70,21.00,120.00,11.30,0.00,0.00,0.00
25.74,1.00,0.00,-47.80,23.60,-42.90,21.00,15.90,18.40,0.00,0.00,0.00
25.80,1.00,0.00,-46.00,18.40,-44.40,20.90,12.30,18.30,0.00,0.00,0.00
25.86,1.00,0.00,-44.10,19.30,-42.80,24.50,14.10,18.00,0.00,0.00,0.00
25.93,1.00,3.00,-42.30,19.40,-41.40,30.60,13.90,18.20,0.00,0.00,0.00
25.99,1.00,0.00,-40.50,20.20,-42.20,19.90,15.50,18.50,0.00,0.00,0.00
26.05,1.00,0.00,-40.50,20.20,-42.20,21.00,13.90,18.80,0.00,0.00,0.00
26.12,1.00,0.00,-44.10,19.30,-45.30,16.20,120.00,16.70,0.00,0.00,0.00
26.24,1.00,4.00,-50.10,22.90,-45.10,15.00,14.00,18.00,0.00,0.00,0.00
26.31,1.00,0.00,-47.80,22.10,-45.40,15.50,120.00,17.90,0.00,0.00,0.00
26.37,1.00,3.00,-43.40,20.80,-46.00,15.40,120.00,16.80,0.00,0.00,0.00
26.44,1.00,0.00,-43.40,20.80,-46.00,13.00,120.00,14.90,0.00,0.00,0.00
26.50,1.00,0.00,-42.20,17.80,-46.00,13.00,120.00,15.80,0.00,0.00,0.00
26.56,1.00,0.00,-43.40,17.80,-49.30,12.60,66.10,16.30,0.00,0.00,0.00
26.63,1.00,0.00,-43.40,17.00,-48.90,12.30,29.70,17.40,0.00,0.00,0.00
26.69,1.00,0.00,-42.90,14.70,-48.60,11.70,20.70,16.80,0.00,0.00,0.00
26.75,1.00,0.00,-42.30,19.40,-48.70,12.10,26.90,16.30,0.00,0.00,0.00
26.81,1.00,0.00,-42.20,17.80,-48.90,14.50,22.10,17.50,0.00,0.00,0.00
26.88,1.00,0.00,-44.70,22.00,-46.30,17.10,19.00,19.50,0.00,0.00,0.00
26.94,1.00,3.00,-42.90,15.40,-51.90,12.30,17.10,20.40,0.00,0.00,0.00
27.00,1.00,0.00,-46.00,14.10,-51.70,11.30,16.30,18.00,0.00,0.00,0.00
27.07,1.00,0.00,-46.00,14.10,-51.70,13.00,14.20,17.80,0.00,0.00,0.00
27.13,1.00,0.00,-51.60,20.60,-49.80,14.50,13.40,16.70,0.00,0.00,0.00
27.19,1.00,0.00,-47.80,21.40,-50.20,14.30,11.40,18.20,0.00,0.00,0.00
27.26,1.00,0.00,-47.80,21.40,-50.20,13.80,9.80,22.20,0.00,0.00,0.00
27.32,1.00,2.00,-43.50,26.30,-46.60,10.60,12.00,10.40,0.00,0.00,0.00
27.38,1.00,0.00,-44.10,23.20,-48.60,10.80,10.90,14.10,0.00,0.00,0.00
27.45,1.00,0.00,-44.10,23.20,-48.60,10.50,9.50,16.30,0.00,0.00,0.00
27.51,1.00,5.00,-43.10,25.60,-46.60,9.00,9.70,13.20,0.00,0.00,0.00
27.58,1.00,0.00,-38.90,18.10,-51.10,7.20,8.20,12.40,0.00,0.00,0.00
27.64,1.00,0.00,-38.90,18.10,-51.10,7.20,9.00,13.00,0.00,0.00,0.00
27.70,1.00,3.00,-38.00,17.20,-48.70,7.20,8.20,12.40,0.00,0.00,0.00
27.77,1.00,5.00,-33.90,20.90,-45.40,5.90,9.40,10.20,0.00,0.00,0.00
27.83,1.00,5.00,-33.90,20.90,-45.40,6.30,8.40,9.20,0.00,0.00,0.00
27.89,1.00,0.00,-32.60,18.50,-44.30,5.90,9.00,5.70,0.00,0.00,0.00
27.95,1.00,5.00,-31.20,16.00,-44.00,5.70,9.30,4.50,0.00,0.00,0.00
28.02,1.00,3.00,-31.20,15.70,-42.20,4.60,8.80,4.40,0.00,0.00,0.00
28.08,1.00,5.00,-31.20,15.70,-42.20,4.90,8.50,4.70,0.00,0.00,0.00
28.14,1.00,3.00,-27.70,11.80,-41.90,5.10,7.00,5.00,0.00,0.00,0.00
28.21,1.00,3.00,-27.20,8.70,-40.40,5.10,7.50,4.50,0.00,0.00,0.00
28.27,1.00,3.00,-26.30,6.60,-38.70,7.00,9.40,3.70,0.00,0.00,0.00
28.33,1.00,3.00,-26.30,-3.10,-38.00,5.40,11.60,3.70,0.00,0.00,0.00
28.40,1.00,3.00,-29.50,-3.00,-44.00,4.40,14.20,3.30,0.00,0.00,0.00
28.46,1.00,0.00,-29.20,2.20,-45.10,3.80,10.00,2.30,0.00,0.00,0.00
28.52,1.00,0.00,-29.20,-1.50,-42.60,3.10,11.70,2.90,0.00,0.00,0.00
28.59,1.00,3.00,-29.80,-3.00,-43.40,3.10,12.80,3.20,0.00,0.00,0.00
28.65,1.00,3.00,-28.10,-6.60,-40.50,3.90,12.40,3.70,0.00,0.00,0.00
28.71,1.00,3.00,-28.10,-6.60,-40.50,3.30,11.60,3.30,0.00,0.00,0.00
28.78,1.00,3.00,-29.20,-1.80,-44.00,3.70,16.90,3.50,0.00,0.00,0.00
28.90,1.00,3.00,-28.10,-0.90,-42.80,2.90,29.50,2.60,0.00,0.00,0.00
28.97,1.00,3.00,-28.10,-0.90,-42.80,3.80,29.10,2.60,0.00,0.00,0.00
29.03,1.00,3.00,-28.40,-7.20,-38.60,3.20,21.90,3.80,0.00,0.00,0.00
29.09,1.00,3.00,-27.80,-7.30,-43.10,3.00,26.50,3.90,0.00,0.00,0.00
29.16,1.00,3.00,-28.10,-7.00,-39.80,3.50,25.70,3.40,0.00,0.00,0.00
29.22,1.00,3.00,-28.10,-7.00,-39.80,3.50,23.70,3.80,0.00,0.00,0.00
29.29,1.00,3.00,-29.30,-10.00,-39.80,4.00,18.00,4.70,0.00,0.00,0.00
29.35,1.00,3.00,-32.30,-10.50,-40.50,4.00,19.70,4.30,0.00,0.00,0.00
29.41,1.00,3.00,-31.10,-12.70,-38.40,4.90,120.00,6.80,0.00,0.00,0.00
29.48,1.00,3.00,-34.10,-17.00,-38.40,4.90,12.60,8.00,0.00,0.00,0.00
29.54,1.00,3.00,-41.90,-26.90,-31.10,7.30,5.30,8.50,0.00,0.00,0.00
29.60,1.00,1.00,-41.90,-26.90,-31.10,6.50,4.60,6.30,0.00,0.00,0.00
29.67,1.00,1.00,-49.20,-29.30,-31.10,7.80,3.80,6.70,0.00,0.00,0.00
29.73,1.00,1.00,-49.20,-29.30,-31.10,7.90,3.50,6.80,0.00,0.00,0.00
29.79,1.00,1.00,-50.50,-28.70,-37.80,9.80,4.00,4.50,0.00,0.00,0.00
29.79,1.00,1.00,-50.50,-28.70,-37.80,8.40,6.70,3.40,0.00,0.00,0.00
29.92,1.00,1.00,-46.80,-19.40,-46.60,6.60,15.50,3.00,0.00,0.00,0.00
29.98,1.00,3.00,-45.90,-21.50,-43.80,8.10,13.70,3.70,0.00,0.00,0.00
30.05,1.00,3.00,-45.90,-21.50,-43.80,9.00,13.70,3.20,0.00,0.00,0.00
30.11,1.00,3.00,-41.40,-20.50,-43.80,8.10,12.10,2.80,0.00,0.00,0.00
30.18,1.00,3.00,-43.80,-22.10,-40.80,8.40,9.60,2.20,0.00,0.00,0.00
30.24,1.00,1.00,-45.30,-23.30,-43.70,11.80,8.80,3.10,0.00,0.00,0.00
30.30,1.00,1.00,-48.30,-24.50,-40.40,15.50,8.50,2.90,0.00,0.00,0.00
30.37,1.00,3.00,-46.20,-20.00,-45.00,14.60,10.80,3.00,0.00,0.00,0.00
30.43,1.00,3.00,-45.30,-20.60,-43.70,11.60,10.70,2.90,0.00,0.00,0.00
30.49,1.00,0.00,-44.70,-18.50,-47.50,8.10,12.90,2.80,0.00,0.00,0.00
30.56,1.00,3.00,-42.30,-17.50,-46.60,10.50,16.70,2.60,0.00,0.00,0.00
30.62,1.00,3.00,-41.40,-15.80,-45.30,20.70,19.40,2.90,0.00,0.00,0.00
30.68,1.00,3.00,-44.60,-16.40,-47.20,20.90,15.20,3.20,0.00,0.00,0.00
30.75,1.00,0.00,-46.90,-18.10,-47.80,21.60,13.90,2.90,0.00,0.00,0.00
30.81,1.00,3.00,-48.40,-18.80,-47.80,120.00,15.50,3.30,0.00,0.00,0.00
30.87,1.00,0.00,-48.40,-18.80,-47.80,120.00,15.40,3.90,0.00,0.00,0.00
30.94,1.00,3.00,-47.20,-16.70,-47.20,120.00,16.70,3.30,0.00,0.00,0.00
31.00,1.00,3.00,-46.80,-16.00,-48.70,50.70,17.80,2.90,0.00,0.00,0.00
31.06,1.00,3.00,-45.90,-16.60,-49.50,24.10,20.80,3.20,0.00,0.00,0.00
31.13,1.00,0.00,-45.90,-16.60,-49.60,18.80,17.70,2.60,0.00,0.00,0.00
31.19,1.00,1.00,-39.90,-9.30,-48.60,5.20,11.90,3.00,0.00,0.00,0.00
31.25,1.00,3.00,-32.60,-4.80,-46.30,5.20,15.50,2.60,0.00,0.00,0.00
31.32,1.00,0.00,-32.60,-4.80,-46.30,5.10,19.70,2.60,0.00,0.00,0.00
31.38,1.00,3.00,-33.20,-6.10,-44.00,5.30,16.10,2.90,0.00,0.00,0.00
31.45,1.00,3.00,-29.50,-6.40,-38.90,5.80,16.10,3.10,0.00,0.00,0.00
31.51,1.00,3.00,-29.50,-6.40,-38.90,5.30,14.10,3.40,0.00,0.00,0.00
31.57,1.00,3.00,-30.30,-12.00,-37.70,9.90,9.50,4.00,0.00,0.00,0.00
31.64,1.00,3.00,-30.30,-15.40,-35.10,11.20,8.00,4.90,0.00,0.00,0.00
31.70,1.00,1.00,-32.90,-15.80,-34.70,11.50,10.10,2.90,0.00,0.00,0.00
31.76,1.00,0.00,-33.20,-8.40,-45.10,10.00,16.60,2.10,0.00,0.00,0.00
31.83,1.00,3.00,-33.20,-8.40,-45.10,10.30,14.20,2.40,0.00,0.00,0.00
31.89,1.00,3.00,-31.70,-9.60,-43.40,11.10,12.90,2.30,0.00,0.00,0.00
31.95,1.00,3.00,-31.70,-9.60,-43.40,7.90,12.90,2.90,0.00,0.00,0.00
32.02,1.00,3.00,-31.50,-7.00,-41.70,5.70,15.10,3.00,0.00,0.00,0.00
32.08,1.00,3.00,-28.40,-0.70,-41.10,6.00,16.40,2.20,0.00,0.00,0.00
32.14,1.00,3.00,-27.80,-0.10,-41.30,6.60,20.50,2.40,0.00,0.00,0.00
32.21,1.00,3.00,-27.40,-0.40,-39.80,8.70,17.60,2.20,0.00,0.00,0.00
32.27,1.00,3.00,-29.60,-6.30,-38.70,12.70,16.50,2.50,0.00,0.00,0.00
32.33,1.00,0.00,-32.40,-4.20,-43.40,11.40,24.20,2.20,0.00,0.00,0.00
32.40,1.00,0.00,-32.40,-4.20,-43.40,13.80,22.80,2.00,0.00,0.00,0.00
32.46,1.00,0.00,-34.20,-7.60,-47.70,11.10,18.70,2.10,0.00,0.00,0.00
32.52,1.00,0.00,-36.50,-10.30,-45.10,9.00,14.60,2.50,0.00,0.00,0.00
32.58,1.00,0.00,-36.50,-10.30,-45.10,7.60,11.60,3.30,0.00,0.00,0.00
32.65,1.00,1.00,-35.90,-12.00,-47.10,7.20,11.40,3.30,0.00,0.00,0.00
32.71,1.00,0.00,-35.90,-10.50,-45.30,7.50,14.00,4.30,0.00,0.00,0.00
32.78,1.00,0.00,-35.90,-10.50,-45.30,8.50,21.50,3.40,0.00,0.00,0.00
32.84,1.00,0.00,-33.90,-11.10,-44.40,7.50,16.40,3.70,0.00,0.00,0.00
32.90,1.00,0.00,-35.10,-12.40,-44.30,7.60,12.10,4.20,0.00,0.00,0.00
32.97,1.00,0.00,-35.10,-12.40,-44.30,7.40,11.30,4.00,0.00,0.00,0.00
33.09,1.00,0.00,-33.20,-12.30,-41.40,6.70,12.10,3.80,0.00,0.00,0.00
33.16,1.00,0.00,-31.80,-11.20,-41.00,6.80,12.80,3.80,0.00,0.00,0.00
33.22,1.00,0.00,-31.80,-11.20,-41.00,10.40,12.00,4.30,0.00,0.00,0.00
33.28,1.00,3.00,-30.30,-14.70,-36.90,16.00,11.10,4.70,0.00,0.00,0.00
33.35,1.00,3.00,-31.80,-17.00,-34.40,120.00,9.90,4.70,0.00,0.00,0.00
33.41,1.00,3.00,-31.80,-17.00,-34.40,120.00,10.10,5.10,0.00,0.00,0.00
33.48,1.00,3.00,-29.60,-13.20,-33.60,120.00,10.30,4.30,0.00,0.00,0.00
33.54,1.00,3.00,-27.70,-12.30,-33.80,120.00,10.60,4.30,0.00,0.00,0.00
33.60,1.00,0.00,-27.70,-9.10,-35.00,6.10,11.40,3.30,0.00,0.00,0.00
33.66,1.00,3.00,-26.60,-6.60,-37.70,4.80,11.50,4.10,0.00,0.00,0.00
33.73,1.00,0.00,-26.50,-2.20,-38.10,3.30,13.50,4.00,0.00,0.00,0.00
33.79,1.00,0.00,-26.50,-2.20,-38.10,2.80,24.70,3.90,0.00,0.00,0.00
33.86,1.00,3.00,-23.60,7.90,-34.50,4.10,120.00,3.20,0.00,0.00,0.00
33.92,1.00,3.00,-23.20,10.30,-37.10,4.50,120.00,3.70,0.00,0.00,0.00
33.98,1.00,3.00,-23.20,10.30,-37.10,5.60,120.00,3.40,0.00,0.00,0.00
34.04,1.00,3.00,-23.80,12.00,-34.40,4.90,120.00,3.20,0.00,0.00,0.00
34.11,1.00,3.00,-24.70,13.30,-34.20,4.10,120.00,2.50,0.00,0.00,0.00
34.17,1.00,3.00,-25.30,15.10,-33.30,4.20,120.00,2.50,0.00,0.00,0.00
34.24,1.00,3.00,-21.70,11.80,-26.90,3.90,120.00,2.80,0.00,0.00,0.00
34.30,1.00,3.00,-22.10,12.30,-26.20,4.40,120.00,2.80,0.00,0.00,0.00
34.36,1.00,5.00,-21.50,12.70,-25.60,3.80,120.00,2.20,0.00,0.00,0.00
34.43,1.00,3.00,-21.40,9.60,-26.50,5.70,19.40,2.50,0.00,0.00,0.00
34.49,1.00,5.00,-21.40,10.60,-23.90,4.80,120.00,3.00,0.00,0.00,0.00
34.55,1.00,3.00,-21.40,11.10,-24.40,5.10,120.00,2.30,0.00,0.00,0.00
34.62,1.00,3.00,-20.60,12.30,-20.00,4.60,120.00,3.00,0.00,0.00,0.00
34.68,1.00,5.00,-21.50,12.00,-16.10,5.50,120.00,2.50,0.00,0.00,0.00
34.74,1.00,5.00,-22.40,9.90,-12.70,6.50,120.00,2.70,0.00,0.00,0.00
34.81,1.00,5.00,-22.40,9.90,-12.70,6.30,120.00,2.60,0.00,0.00,0.00
34.87,1.00,5.00,-21.80,7.80,-13.60,7.60,120.00,2.80,0.00,0.00,0.00
34.93,1.00,5.00,-21.80,7.00,-11.10,8.20,120.00,3.30,0.00,0.00,0.00
35.00,1.00,5.00,-23.90,12.60,-9.00,120.00,120.00,2.90,0.00,0.00,0.00
35.06,1.00,5.00,-22.90,12.30,-7.90,120.00,30.50,3.90,0.00,0.00,0.00
35.13,1.00,5.00,-23.90,9.10,-4.60,120.00,20.00,3.70,0.00,0.00,0.00
35.19,1.00,5.00,-23.90,9.10,-4.60,120.00,19.20,3.50,0.00,0.00,0.00
35.25,1.00,5.00,-25.70,7.20,-4.30,120.00,18.90,3.10,0.00,0.00,0.00
35.31,1.00,5.00,-24.80,5.80,-4.50,0.00,17.50,2.90,0.00,0.00,0.00
35.38,1.00,5.00,-24.80,5.80,-4.50,120.00,19.20,3.30,0.00,0.00,0.00
35.44,1.00,5.00,-25.30,6.30,-1.90,120.00,120.00,3.00,0.00,0.00,0.00
35.50,1.00,5.00,-27.20,4.90,-1.00,120.00,15.90,3.20,0.00,0.00,0.00
35.57,1.00,5.00,-27.20,4.90,-1.00,120.00,15.60,3.40,0.00,0.00,0.00
