# time (s), ax(cm/s^2), ay(cm/s^2), az(cm/s^2), distF (mm), distL (mm), distR (mm)
38.95,-4.66,-0.93,101.26,22.6,13.9,55.5
39.01,-6.74,-2.86,101.91,22.4,13.6,52.4
39.08,-6.68,-7.62,102.22,22.4,14,51.4
39.14,-4.13,-3.13,103.17,21.6,13.4,50.3
39.27,-7.75,-10.7,103.55,21.6,12.9,49.8
39.33,-3.06,-9.65,102.41,21.3,11.6,49
39.4,1.07,-1.26,106.31,20.7,9.5,49.3
39.46,-0.84,-6.81,101.13,21.1,7.7,48.3
39.59,-0.15,1.78,106.51,20.7,7.2,45.8
39.65,-5.28,-10,102.12,20.8,6.3,44.6
39.72,-5.31,-12.78,101.79,20.2,5.8,40.9
39.78,-5.27,-13.62,102.28,20.5,5.6,38.1
39.91,-4.53,-5.42,100.05,20.5,4.8,32.1
39.97,-3.49,-8,102.73,20.4,5.4,25.1
40.04,-6.22,-14.56,103.13,19.9,4.7,21.9
40.1,-5.6,-11.17,103.45,19.5,4.6,18.1
40.23,-8.34,-11.12,100.49,20,4.8,16.8
40.29,-9.09,-9.9,98.89,19.6,4.8,15.1
40.35,-8.55,-5.74,99.76,19.3,4.5,13.5
40.42,-9.12,-7.39,100.95,18.7,4.5,12.8
40.55,-10.17,-7.64,102.98,19,5.7,12.2
40.61,-8.33,-4.83,104.41,18.9,7.8,10
40.67,-5.4,-8.28,102.78,18.5,8,8.9
40.74,-7.88,-5.73,101.01,18.2,9.4,8
40.86,-10.85,-8.01,101.04,18.1,10.8,8.5
40.93,-9.52,-8.48,100.68,17.7,11,8.1
40.99,-12.32,-8.64,100.32,16.7,11.2,7.9
41.06,-11.99,-9.8,99.91,17.3,11.5,8
41.18,-10.46,-11.52,101.11,16.7,12.1,6.4
41.25,-8.48,-12.25,104.79,16.5,12.6,6.7
41.31,-8.33,-11.4,100.19,16.3,12.5,6.8
41.37,-11.43,-8,101.62,16.4,12.6,6.2
41.5,-9.68,-7.73,100.54,16.7,12.1,5.8
41.56,-10.43,-10.11,100.54,16.6,12.2,6
41.63,-11.25,-5.56,100.01,16.4,12.6,6
41.69,-10.39,-5.77,102.58,15.8,12.2,6.7
41.82,-10.96,-10.8,100.45,16.5,12.2,6.8
41.88,-13.79,-2.75,101.17,15.7,12.6,7.2
41.95,-9.42,-11.25,102.23,16,12.8,7.4
42.01,-12.2,-8.36,101.23,15.9,12.6,8
42.14,-10.83,-10.98,107.67,15,13.5,13.8
42.2,-7.44,-5.41,92.07,15.5,13.2,25.2
42.27,4.26,-19.85,92.91,14.6,13.1,31.8
42.33,-7.12,-7.81,106.56,15.5,13.1,43.1
42.46,-5,-6.49,77.14,16.7,13.3,48.6
42.52,-12.04,-22,108.61,16.8,13.5,43.6
42.59,-12.04,-11.33,100.79,17.1,13,39.5
42.65,-9.69,-14.07,101.31,17.1,13.1,40.6
42.78,-9.94,-11.54,96.17,17.1,14.2,38.5
42.84,-7.95,-17.14,101.69,12.2,14.5,34
42.9,-13.37,-23.24,99.98,10.8,14.4,32.3
43.03,-8.41,-16.71,100.19,14.9,13.9,38.2
43.1,-8.34,-0.94,101.65,15.7,13.6,38.9
43.16,-8.37,-11.43,101.93,16.2,13.9,42.3
43.22,-8.33,-11.21,101.28,15.6,13.6,41.1
43.35,-8.33,-11.29,101.26,16,13.5,40.7
43.41,-8.36,-11.24,101.1,16.6,13.7,40.9
43.48,-8.34,-11.08,101.21,16.1,14.3,40.6
43.54,-8.43,-11.16,101.18,16.2,13.9,41.6
43.67,-8.43,-11.09,101.21,16.2,13.5,41.3
43.73,-8.42,-11.21,101.14,16.1,13.6,44.7
43.79,-8.42,-11.01,101.23,16.4,14.1,41.8
43.86,-8.5,-10.92,101.26,16.5,13.7,43.2
43.98,-8.62,-10.73,101.26,16.3,13.9,42.8
44.05,-8.48,-10.5,101.28,15.8,13.5,42.7
44.11,-8.59,-10.43,101.32,15.9,13.4,40.4
44.17,-8.67,-10.48,101.19,16.4,13.7,43.8
44.3,-8.65,-10.54,101.36,16.4,13.6,41.7
44.36,-8.66,-10.33,101.26,15.9,13.8,43.7
44.43,-8.7,-10.37,101.22,16.3,13.6,43.4
44.49,-8.72,-10.31,101.28,16.2,14.1,42.3
44.62,-8.7,-10.35,101.17,16.2,13.5,42.8
44.68,-8.65,-10.28,101.26,16.3,13.6,41.6
44.75,-8.71,-10.31,101.35,15.9,13.8,42
44.81,-8.67,-10.32,101.18,16.3,13.8,40
44.94,-8.74,-10.31,101.28,16.3,13.8,44.8
45,-8.75,-10.37,101.29,16,14,42
45.06,-8.73,-10.22,101.24,16.2,14,43
45.13,-8.78,-10.29,101.28,16.3,13.7,42.3
45.26,-8.8,-10.35,101.26,16.2,13.6,42
45.32,-8.75,-10.38,101.29,16.6,13.4,39.8
45.38,-8.64,-10.35,101.31,16.2,13.7,42.7
45.45,-8.72,-10.39,101.34,16.1,13.4,41.4
45.57,-8.81,-10.29,101.39,16.3,13.8,43.1
45.64,-8.74,-10.31,101.39,16.8,13.5,44.7
45.7,-8.63,-10.23,101.2,16.4,14,43.5
45.76,-8.8,-10.27,101.25,16.3,13.9,45.3
45.89,-8.59,-10.29,101.08,16.2,14,42.6
45.96,-8.8,-10.33,101.4,16.4,13.7,43
46.02,-8.79,-10.18,101.27,16,13.9,42.7
46.08,-8.82,-10.27,101.24,16.8,14.1,41.5
46.21,-8.7,-10.27,101.32,16.7,13.5,45.1
46.28,-8.71,-10.28,101.33,16.2,13.6,41.3
46.34,-8.77,-10.33,101.42,16.2,13.6,41.8
46.47,-8.67,-10.3,101.28,16.7,14.1,41.6
46.53,-8.68,-10.29,101.34,16,13.4,44
46.59,-8.68,-10.23,101.27,16.1,13.4,41.5
46.66,-8.67,-10.22,101.28,15.9,14.1,43
46.78,-8.76,-10.3,101.34,16.5,13.9,43.4
46.85,-8.76,-10.19,101.35,15.5,13.2,43.6
46.91,-8.73,-10.3,101.27,16.5,14.1,43.1
46.97,-8.82,-10.21,101.34,16.1,13.8,44.7
47.1,-8.79,-10.3,101.38,16.3,13.7,43.1
47.16,-8.8,-10.21,101.32,15.9,14,42.7
47.23,-8.69,-10.24,101.39,16,14.1,42.9
47.29,-8.53,-10.28,101.34,16.8,13.8,41.1
47.42,-8.79,-10.34,101.26,16,13.8,41.9
47.48,-8.62,-10.25,101.26,15.9,13.6,41.4
47.55,-8.75,-10.35,101.17,16.3,13.5,42.3
47.61,-8.76,-10.3,101.32,15.8,13.8,43.4
47.74,-8.73,-10.25,101.28,15.8,13.8,42.5
47.8,-8.7,-10.29,101.26,16,13.5,40.7
47.87,-8.85,-10.19,101.32,16,13.7,43.8
47.93,-8.74,-10.22,101.24,15.9,14,43
48.06,-8.75,-10.31,101.23,16.2,13.9,41.5
48.12,-8.8,-10.14,101.29,16.3,14.3,44.1
48.18,-8.79,-10.24,101.42,15.9,13.6,41.3
48.25,-8.75,-10.33,101.37,16,13.7,41.8
48.38,-8.83,-10.3,101.3,16.1,13.7,44.3
48.44,-8.79,-10.3,101.34,16.1,13.9,41.1
48.5,-8.78,-10.25,101.39,16.1,13.9,43.2
48.57,-8.72,-10.16,101.29,16.3,13.6,43.3
48.69,-8.89,-10.25,101.38,16,13.6,43.4
48.76,-8.64,-10.38,101.3,16.5,14.4,42.5
48.82,-8.7,-10.29,101.36,16.1,14.4,42.4
48.88,-8.75,-10.35,101.23,16.2,14,43.9
49.01,-8.65,-10.36,101.27,16,13.8,43
49.08,-8.69,-10.29,101.25,15.6,13.9,44.2
49.14,-8.7,-10.34,101.25,16,14.1,42.7
49.2,-8.92,-9.31,101.59,15.7,14.1,43.9
49.33,-8.81,-8.7,101.25,16.2,13.7,45.3
49.39,-8.82,-8.99,101.34,15.7,14.1,44.8
49.46,-8.9,-8.78,101.36,16.4,13.9,44.6
49.52,-9.08,-8.87,101.3,16.3,13.8,43.2
49.65,-7.23,-3.21,101.64,16.2,14.1,44.4
49.71,-14.5,-12.49,111.22,14.9,13.9,39.6
49.78,-15.32,-7.93,103.15,5.7,15.2,27
49.84,-8.47,-11.21,106.63,5.8,14.9,28.5
49.97,3.25,-6.61,109.78,6.7,16.8,22
50.03,-4.37,-13.49,99.58,9.5,20.9,19
50.1,-4.13,-9.05,104.88,10.9,22.7,18.2
50.16,-12.28,-7.56,98.8,13,25.9,17.5
50.29,1.28,-0.13,102.5,15.5,26.6,20
50.35,2.17,-3.37,101.85,16.5,27.1,20.1
50.42,5.9,4.83,101.4,18.2,26.5,24.1
50.48,-4.76,12.68,105.18,20.2,26.1,20.9
50.61,-5.02,-0.85,103.89,20.1,26.5,20.5
50.67,1.32,-4.9,99.36,35.8,25.6,24.1
50.74,2.25,-13.64,102.72,49.6,11.3,38.8
50.8,-0.65,-4.87,102.08,46.5,10.6,39.5
50.93,2.82,-6.59,103.33,29.5,11.4,40.7
50.99,7.82,-13.63,103.45,17.6,13.3,41.3
51.05,8.24,-0.78,105.12,15.3,13.5,41
51.12,2.12,-13.49,102.4,15.2,14.4,40.6
51.24,2.82,-8,100.88,14.7,14.4,39.9
51.31,5.3,20.09,103.12,14.2,15.5,40.2
51.37,3.86,-20.83,105.8,12.7,17,38
51.43,5.18,-1.33,104,12.3,18,36.4
51.56,2.86,-5.11,104.94,12.3,21.8,25.1
51.62,7.67,-6.68,101.56,13.6,25.6,21.9
51.69,2.19,-3.08,101.06,21.9,29.1,18.9
51.75,7.48,-5.09,108.36,25,35.3,17.7
51.88,6.88,-3.65,100.1,34.7,120,14.3
51.94,3.04,-2.67,95.97,35,52.3,12.9
52.01,0.45,-14.25,103.17,34.1,28.7,11.6
52.07,-2.33,2.44,101.91,33.5,30,10.6
52.2,-0.51,3.44,97.03,32.6,22.7,11.4
52.26,9.46,-10.31,100.85,33,20,11
52.33,7.92,-2.86,102.73,31,18.7,10.6
52.39,4.08,-6.46,102.66,30.7,18.8,10.7
52.52,4.06,2.5,101.93,31.3,17.9,9.8
52.58,4.38,3.79,101.26,30.1,16.9,9.6
52.65,7.54,-2.3,98.47,29.4,15.4,9.5
52.71,2.86,-4.07,103.41,28.7,15.3,9.4
52.84,4.57,-3.17,99.5,27,14.6,9
52.9,8.91,7.7,98.99,27.2,15.4,9.3
52.97,13.02,4.9,98.42,25.4,15.4,9
53.03,11.46,-3.25,103.81,25.2,15.7,9
53.16,6.15,2.14,106.15,25,15,8.6
53.22,0.61,5.73,103.23,24.4,15.5,8.3
53.28,-2.35,-7.04,94.88,23.7,16,7.8
53.35,6.67,0.92,111.02,23.2,15.5,8.4
53.48,2.9,-2.55,99.46,22.4,17,8.9
53.54,4.11,-2.12,95.47,21.6,17.2,9.3
53.6,6.64,1.64,105.18,21.3,16.9,9.5
53.67,8.81,2.06,105.38,20,17.4,9.1
53.79,6.77,-2.35,101.86,20,17,9.2
53.86,1.26,-3.1,101.28,20,16.2,9.3
53.92,-0.66,3.56,98.35,20,16.6,10.2
54.05,-0.18,4.33,101.82,20.2,16.2,11.1
54.11,-6.97,8.61,96.11,19.6,16.8,11.1
54.17,3.54,-9.12,100.51,18.9,16.5,10.7
54.24,1.37,1.32,103.97,19.5,16.6,10.3
54.37,1.9,-1.07,101.62,18.4,16.8,10.4
54.43,-0.2,3.29,102.14,18.3,15.9,10.7
54.49,-0.89,3.43,100.59,18.2,16.4,11.1
54.56,1.7,-6.23,108.23,16.9,16.1,11
54.68,7.73,6.95,102.06,17.2,15.1,11.2
54.75,4.78,11.99,98.39,17.3,14.4,12.4
54.81,-2.33,7.95,103.86,16.5,15.4,12.5
54.88,-2.36,2.2,100.34,16.4,15.2,12.2
55,-1.25,9.77,98.86,16.6,16,13.1
55.07,1.4,1.8,103.55,15.3,16.9,13
55.13,0.56,-12.02,96.91,15,20.6,12.3
55.19,0.6,-2.25,102.82,15.3,19,12.6
55.32,1.71,-6.24,101.34,15.2,18.6,12.8
55.39,0.12,-1.87,102.64,14.8,17.8,13.4
55.45,-1.67,-4.43,102.29,14.9,17.7,13.3
55.51,-1.09,-3.55,102.89,15.2,17.8,13.8
55.64,-0.11,-9.3,100.98,14.5,17.1,14.1
55.7,1.04,-0.39,102.31,15.4,17.3,15.8
55.77,1.99,-3.36,101.84,14.1,18.4,15.8
55.83,1.64,-3.3,102.24,14.6,17.4,17
55.96,-0.3,-3.52,100.83,15.6,17.8,17.5
56.02,0.89,-3.33,101.67,15.3,17,17.3
56.09,2.63,-4.28,100.07,15.5,18.2,17.6
56.15,6.29,-5.45,102.44,14.8,19.1,17.3
56.28,4.52,-6.47,101.27,14.6,17.4,17.5
56.34,4.52,-4.55,102.2,15.1,17.1,16.8
56.41,3.5,-4.78,101.54,14.9,17.9,16.2
56.47,1.32,-6.2,101.48,14.7,18,16.9
56.6,5.18,-5.09,103.81,15,18.2,15.4
56.66,6.85,-3.38,102.2,15.9,17.7,14.7
56.72,5.7,-5.46,101.51,15,17.7,14.5
56.79,4.6,-4.14,102.14,14.7,15.9,14
56.91,0.61,-3.61,101.23,15.2,17.4,14.2
56.98,1.89,-3.58,104.9,14.9,17.2,14
57.04,2.6,-4.51,101.12,14.6,16.7,13.4
57.1,2.79,-3.59,102.51,15.2,16.4,12.5
57.23,2.19,-4.45,104.05,14.2,16.5,12.5
57.3,-0.67,-9.28,100.55,15,16.3,12
57.36,0.1,-2.43,101.92,15.4,16.2,11.6
57.42,2.52,1.83,101.01,16.3,15.2,11.3
57.55,7.88,-2.97,103.16,15.2,15.5,10.8
57.62,0.81,-7.2,102.95,15.1,15.9,10.6
57.68,-1.18,-2.53,102.96,15.3,16,11.1
57.74,-1.06,0.17,101.7,14,14.4,10.5
57.87,2.95,0.03,101.54,14.6,15,10.2
57.93,0.72,-5.19,102.64,14.5,14.9,10.3
58,-0.39,-0.53,101.86,14.4,15.1,10.6
58.06,1.36,-3,101.53,14.7,15.4,10.5
58.19,-4.9,0.26,104.14,14.3,13.9,10.5
58.25,2.38,9.23,101.51,14.8,13.8,10
58.32,1.93,-0.05,102.01,14.6,13.4,10
58.38,-0.71,-2.45,103.06,15.8,14.2,9.3
58.51,0.09,-2.52,100.37,17.1,14.5,9.2
58.57,0.16,1.68,100.81,17.4,14.6,9.2
58.64,0.32,1.62,101.89,16.9,15.4,9.1
58.7,0.38,1.03,101.23,17.9,15.5,8.9
58.83,-0.8,-1.01,104.23,18.1,16.3,8.5
58.89,1.61,1.12,102.53,18.6,15.9,8.4
58.96,1.59,0.67,105.74,17.4,16.8,8.5
59.02,3.74,-0.34,102,17.9,15.9,8
59.15,0.05,-1.67,102.5,17.9,16.3,7.7
59.21,1.68,-0.71,101.87,16.9,15.7,7.9
59.27,-2.02,-0.89,101.54,17.4,16.7,8
59.34,-4.7,-1.82,103.33,17.6,16.8,7.8
59.46,-5.76,-11.07,99.18,17.3,16.1,7.5
59.53,0.52,0.82,103.33,17.2,16.6,7.6
59.59,-2.98,-6.93,101.35,17.9,16.9,7.3
59.66,-2.34,-2.62,101.48,18.5,17,7.5
59.78,-3.08,-1.94,101.11,17.9,16.7,7.3
59.85,-1.89,0.16,101.59,16.9,17.2,7.1
59.91,-0.89,-2.45,103.03,17.4,16.3,7.3
59.97,2.73,-3.31,101.2,16.7,16.7,7.7
60.1,1.26,-1.31,98.85,16.9,17.1,7.3
60.16,0.12,-0.07,101.62,18,18.4,7.1
60.23,-1.4,-2.75,99.84,17.9,16.9,7.4
60.29,1.13,8.43,106.04,18.2,15.5,8.4
